"年度","縣市","15歲以上不識字人口","15歲以上人口識字率","15歲以上民間人口之教育程度結構-國中及以下","15歲以上民間人口之教育程度結構-高中(職)","15歲以上民間人口之教育程度結構-大專及以上","幼兒園園數","幼兒園班級數","幼兒園教保服務人員數","幼兒園幼生數","平均每校幼生數-幼兒園","平均每班幼生數-幼兒園","平均每一教保服務人員負擔幼生數-幼兒園","國小校數","國小班級數","國小學生數","國小教師數","平均每校學生數-國小","平均每班學生數-國小","平均每一教師教導學生數-國小","國小學生輟學率","國中校數","國中班級數","國中學生數","附設國中部學生數","國中教師數","平均每校學生數-國中","平均每班學生數-國中","平均每一教師教導學生數-國中","國中學生輟學率","高中校數","高中班級數","高中學生數","高中教師數","高職校數","高職班級數","高職學生數","高職教師數","平均每校學生數-高中職","平均每班學生數-高中職","平均每一教師教導學生數-高中職","國小裸視檢查人數","國小學生視力不良數","國中裸視檢查人數","國中學生視力不良數","視力不良率-國小","視力不良率-國中","公立公共圖書館個數","古蹟總數","平均每校學生數-高級中等學校","平均每一教師教導學生數-高級中等學校","高級中等學校校數","高級中等學校班級數","高級中等學校教師數","高級中等學校學生數"
2004, 澎湖縣,1881.000000,97.520000,44.520000,32.450000,23.030000,15.000000,26.000000,55.000000,526.000000,35.066667,20.230769,9.563636,41.000000,358.000000,6375.000000,601.000000,155.487805,17.807263,10.607321,0.047581,14.000000,125.000000,3176.000000,-,278.000000,226.857143,25.408000,11.420000,0.787154,1.000000,39.000000,1268.000000,108.000000,1.000000,54.000000,1577.000000,110.000000,1422.500000,30.591398,13.050459,6331.000000,2093.000000,3135.000000,1861.000000,33.059548,59.362041,-,23.000000,-,-,-,-,-,-
2004, 基隆市,8724.000000,97.270000,37.200000,37.380000,25.430000,67.000000,178.000000,321.000000,4171.000000,62.253731,23.432584,12.993769,42.000000,1052.000000,32112.000000,1786.000000,764.571429,30.524715,17.979843,0.127678,13.000000,480.000000,17269.000000,5064.000000,773.000000,938.846154,35.977083,15.790000,1.227633,7.000000,204.000000,7680.000000,756.000000,4.000000,187.000000,7137.000000,329.000000,1807.363636,37.895141,18.323502,31922.000000,12078.000000,15469.000000,9367.000000,37.835975,60.553365,-,7.000000,-,-,-,-,-,-
2004, 新竹市,6712.000000,97.780000,32.280000,32.130000,35.590000,86.000000,245.000000,594.000000,6212.000000,72.232558,25.355102,10.457912,30.000000,1125.000000,35895.000000,1874.000000,1196.500000,31.906667,19.154216,0.040784,10.000000,499.000000,17558.000000,4696.000000,797.000000,1286.200000,35.186373,16.140000,0.880302,10.000000,280.000000,11578.000000,1061.000000,2.000000,138.000000,5063.000000,202.000000,1778.083333,39.811005,16.893903,36674.000000,12955.000000,12399.000000,7763.000000,35.324753,62.609888,-,23.000000,-,-,-,-,-,-
2004, 嘉義市,5983.000000,97.210000,25.120000,35.340000,39.540000,54.000000,202.000000,394.000000,4457.000000,82.537037,22.064356,11.312183,18.000000,775.000000,25436.000000,1234.000000,1413.111111,32.820645,20.612642,0.073242,8.000000,370.000000,13813.000000,3157.000000,630.000000,1332.000000,37.332432,16.910000,0.563421,8.000000,236.000000,9931.000000,641.000000,7.000000,258.000000,10621.000000,633.000000,1580.600000,41.603239,18.609890,25369.000000,11792.000000,13695.000000,9635.000000,46.481927,70.354144,-,11.000000,-,-,-,-,-,-
2004, 金門縣,3594.000000,93.270000,50.870000,32.800000,16.330000,19.000000,34.000000,99.000000,1277.000000,67.210526,37.558824,12.898990,19.000000,187.000000,4106.000000,297.000000,216.105263,21.957219,13.824916,0.024355,5.000000,71.000000,2090.000000,-,160.000000,418.000000,29.436620,13.060000,0.336054,1.000000,30.000000,1097.000000,76.000000,1.000000,45.000000,1390.000000,108.000000,1243.500000,33.160000,13.516304,4012.000000,1109.000000,2075.000000,1024.000000,27.642074,49.349398,-,33.000000,-,-,-,-,-,-
2004, 連江縣,555.000000,92.940000,45.890000,33.790000,20.320000,5.000000,8.000000,19.000000,247.000000,49.400000,30.875000,13.000000,8.000000,51.000000,575.000000,88.000000,71.875000,11.274510,6.534091,-,5.000000,16.000000,305.000000,-,62.000000,61.000000,19.062500,4.920000,0.327869,1.000000,12.000000,312.000000,31.000000,-,-,-,-,312.000000,26.000000,10.064516,563.000000,191.000000,163.000000,105.000000,33.925400,64.417178,-,3.000000,-,-,-,-,-,-
2005, 總計,494381.000000,97.330000,-,-,-,3351.000000,10713.000000,21833.000000,224219.000000,66.911071,20.929618,10.269729,2655.000000,62634.000000,1831873.000000,101662.000000,689.970998,29.247262,18.019250,0.076342,732.000000,26746.000000,951202.000000,169601.000000,48797.000000,1067.760929,35.564271,16.020000,0.640000,314.000000,10280.000000,420608.000000,34112.000000,157.000000,8129.000000,331604.000000,15590.000000,1957.140127,40.861101,18.546799,1728093.000000,710962.000000,893702.000000,591909.000000,41.141420,66.231137,-,616.000000,-,-,-,-,-,-
2005, 臺灣地區,492257.000000,97.330000,36.620000,33.160000,30.220000,3327.000000,10642.000000,21695.000000,222778.000000,66.960625,20.933847,10.268633,2628.000000,62401.000000,1827281.000000,101226.000000,695.312405,29.282880,18.051499,0.076372,722.000000,26658.000000,948827.000000,169601.000000,48580.000000,1079.260388,35.592580,16.040000,0.642135,312.000000,10238.000000,419189.000000,34005.000000,156.000000,8084.000000,330358.000000,15485.000000,1963.991453,40.909671,18.572398,1723914.000000,709636.000000,891420.000000,590710.000000,41.164234,64.830273,-,580.000000,-,-,-,-,-,-
2005, 新北市,50671.000000,98.340000,35.390000,34.180000,30.430000,383.000000,1155.000000,2578.000000,26463.000000,69.093995,22.911688,10.264934,211.000000,9380.000000,300962.000000,14857.000000,1426.360190,32.085501,20.257252,0.092370,64.000000,4251.000000,156527.000000,38523.000000,6985.000000,1843.812500,36.821219,16.890000,0.840861,37.000000,1117.000000,45791.000000,4769.000000,16.000000,922.000000,39320.000000,1567.000000,2332.716981,41.741540,19.512942,248890.000000,117318.000000,136401.000000,94463.000000,47.136486,69.253891,-,51.000000,-,-,-,-,-,-
2005, 臺北市,25885.000000,98.810000,17.670000,30.010000,52.320000,362.000000,1506.000000,2601.000000,26717.000000,73.803867,17.740372,10.271819,153.000000,6446.000000,183381.000000,11824.000000,1198.568627,28.448805,15.509219,0.054048,63.000000,2973.000000,99061.000000,18490.000000,5804.000000,1278.904762,33.320215,13.880000,0.449734,50.000000,1941.000000,79803.000000,5989.000000,17.000000,1169.000000,46782.000000,2244.000000,2165.298507,40.702572,17.621159,181581.000000,90384.000000,97481.000000,73479.000000,49.776133,75.377766,-,118.000000,-,-,-,-,-,-
2005, 桃園市,33327.000000,97.740000,35.220000,37.190000,27.590000,295.000000,961.000000,2089.000000,21420.000000,72.610169,22.289282,10.253710,187.000000,5605.000000,177648.000000,8847.000000,949.989305,31.694558,20.080027,0.094463,55.000000,2356.000000,87134.000000,9059.000000,4679.000000,1419.545455,36.983871,16.690000,0.701970,22.000000,807.000000,35216.000000,2780.000000,7.000000,646.000000,29681.000000,778.000000,2550.206897,44.664143,20.785835,172960.000000,67714.000000,81260.000000,52586.000000,39.150093,64.713266,-,10.000000,-,-,-,-,-,-
2005, 臺中市,44499.000000,97.810000,32.830000,35.410000,31.760000,278.000000,1164.000000,2207.000000,22671.000000,81.550360,19.476804,10.272315,231.000000,7464.000000,234221.000000,11884.000000,1013.943723,31.380091,19.708936,0.056093,69.000000,3282.000000,122944.000000,24932.000000,5873.000000,1420.463768,37.460085,16.690000,0.402209,36.000000,1175.000000,51300.000000,4729.000000,9.000000,966.000000,42214.000000,1183.000000,2632.133333,43.677721,20.034844,233835.000000,101819.000000,119996.000000,84550.000000,43.543097,70.460682,-,25.000000,-,-,-,-,-,-
2005, 臺南市,47628.000000,96.900000,40.610000,31.240000,28.150000,334.000000,1058.000000,2449.000000,25158.000000,75.323353,23.778828,10.272764,216.000000,4862.000000,142326.000000,7586.000000,658.916667,29.273139,18.761666,0.064024,61.000000,2150.000000,78528.000000,16377.000000,3619.000000,1018.868852,36.524651,17.170000,0.522298,31.000000,956.000000,38880.000000,3026.000000,16.000000,654.000000,25263.000000,1362.000000,1713.191489,39.840373,18.350046,118014.000000,47076.000000,71450.000000,47381.000000,39.890183,66.313506,-,130.000000,-,-,-,-,-,-
2005, 高雄市,65752.000000,97.100000,34.020000,36.090000,29.890000,396.000000,1494.000000,3055.000000,31375.000000,79.229798,21.000669,10.270049,242.000000,6898.000000,211176.000000,11183.000000,872.628099,30.614091,18.883663,0.083306,79.000000,3105.000000,109673.000000,20897.000000,5498.000000,1123.746835,35.321417,16.190000,0.603733,33.000000,1270.000000,50675.000000,3517.000000,19.000000,1004.000000,41977.000000,2194.000000,2183.634615,40.744063,19.882507,202254.000000,82645.000000,105971.000000,69015.000000,40.861985,65.126308,-,41.000000,-,-,-,-,-,-
2005, 宜蘭縣,13869.000000,96.310000,49.300000,28.710000,22.000000,59.000000,155.000000,328.000000,3373.000000,57.169492,21.761290,10.283537,76.000000,1398.000000,37523.000000,2290.000000,493.723684,26.840486,16.385590,0.066642,22.000000,599.000000,20498.000000,1457.000000,1186.000000,865.500000,34.220367,16.050000,0.643482,6.000000,210.000000,8502.000000,473.000000,5.000000,152.000000,5616.000000,515.000000,1415.909091,39.000000,15.764170,43043.000000,14429.000000,16781.000000,9379.000000,33.522292,55.890591,-,23.000000,-,-,-,-,-,-
2005, 新竹縣,7166.000000,98.080000,36.770000,36.150000,27.080000,112.000000,282.000000,572.000000,5872.000000,52.428571,20.822695,10.265734,82.000000,1630.000000,42981.000000,2465.000000,524.158537,26.368712,17.436511,0.076655,27.000000,608.000000,20752.000000,3096.000000,1177.000000,653.925926,34.131579,15.000000,0.881650,8.000000,180.000000,7352.000000,792.000000,1.000000,136.000000,5679.000000,69.000000,1791.888889,41.237342,18.730546,39922.000000,13457.000000,15939.000000,9518.000000,33.708231,59.715164,-,16.000000,-,-,-,-,-,-
2005, 苗栗縣,8797.000000,98.060000,44.830000,34.170000,21.000000,104.000000,238.000000,545.000000,5592.000000,53.769231,23.495798,10.260550,120.000000,1728.000000,44402.000000,2794.000000,370.016667,25.695602,15.891911,0.085582,30.000000,679.000000,23261.000000,5697.000000,1148.000000,585.466667,34.257732,15.300000,0.700744,9.000000,233.000000,9488.000000,942.000000,7.000000,219.000000,7588.000000,414.000000,1423.312500,37.778761,16.794248,43905.000000,14982.000000,23015.000000,11517.000000,34.123676,50.041277,-,7.000000,-,-,-,-,-,-
2005, 彰化縣,58797.000000,94.470000,47.990000,30.630000,21.390000,131.000000,408.000000,827.000000,8500.000000,64.885496,20.833333,10.278114,174.000000,3562.000000,106153.000000,5548.000000,610.074713,29.801516,19.133562,0.034855,40.000000,1527.000000,53700.000000,3030.000000,3024.000000,1266.750000,35.166994,16.760000,0.557931,9.000000,403.000000,17013.000000,995.000000,11.000000,513.000000,21879.000000,1226.000000,2096.100000,42.458515,18.875281,105086.000000,46241.000000,52298.000000,37860.000000,44.003007,72.392826,-,34.000000,-,-,-,-,-,-
2005, 南投縣,12731.000000,97.100000,48.820000,29.750000,21.430000,106.000000,208.000000,436.000000,4480.000000,42.264151,21.538462,10.275229,152.000000,1769.000000,41866.000000,2933.000000,275.434211,23.666478,14.274122,0.076053,31.000000,642.000000,21433.000000,1804.000000,1273.000000,633.193548,33.384735,15.420000,0.887519,6.000000,182.000000,6474.000000,553.000000,6.000000,169.000000,6153.000000,461.000000,1202.583333,35.974359,14.231755,39559.000000,14448.000000,20035.000000,11735.000000,36.522662,58.572498,-,15.000000,-,-,-,-,-,-
2005, 雲林縣,36237.000000,93.990000,54.050000,27.280000,18.680000,116.000000,387.000000,774.000000,7950.000000,68.534483,20.542636,10.271318,158.000000,2079.000000,53519.000000,3348.000000,338.727848,25.742665,15.985364,0.054237,32.000000,799.000000,27762.000000,6631.000000,1336.000000,660.343750,34.745932,15.820000,0.573076,11.000000,256.000000,10428.000000,850.000000,7.000000,255.000000,9657.000000,658.000000,1484.222222,39.305284,17.716180,49836.000000,15546.000000,27219.000000,16387.000000,31.194317,60.204269,-,7.000000,-,-,-,-,-,-
2005, 嘉義縣,25371.000000,94.500000,56.640000,26.290000,17.060000,123.000000,255.000000,577.000000,5927.000000,48.186992,23.243137,10.272097,131.000000,1633.000000,38360.000000,2634.000000,292.824427,23.490508,14.563402,0.046859,22.000000,494.000000,17053.000000,2286.000000,955.000000,671.227273,34.520243,15.460000,0.771952,5.000000,60.000000,2455.000000,414.000000,3.000000,169.000000,7467.000000,212.000000,1526.000000,43.327511,19.501597,37764.000000,12921.000000,16106.000000,9476.000000,34.215126,58.835217,-,9.000000,-,-,-,-,-,-
2005, 屏東縣,29298.000000,96.030000,45.230000,34.100000,20.670000,136.000000,303.000000,568.000000,5835.000000,42.904412,19.257426,10.272887,165.000000,2625.000000,69697.000000,4128.000000,422.406061,26.551238,16.883963,0.107570,36.000000,1011.000000,35233.000000,3468.000000,1859.000000,882.361111,34.849654,17.090000,0.722707,11.000000,307.000000,11666.000000,808.000000,8.000000,258.000000,9207.000000,605.000000,1281.105263,36.943363,17.226469,69042.000000,20008.000000,34689.000000,19727.000000,28.979462,56.868171,-,16.000000,-,-,-,-,-,-
2005, 臺東縣,5421.000000,97.230000,57.570000,28.960000,13.470000,81.000000,159.000000,297.000000,3052.000000,37.679012,19.194969,10.276094,91.000000,880.000000,18062.000000,1498.000000,198.483516,20.525000,12.057410,0.088584,21.000000,300.000000,9336.000000,599.000000,637.000000,416.047619,31.120000,13.720000,0.674879,5.000000,149.000000,4750.000000,240.000000,5.000000,66.000000,2138.000000,344.000000,748.700000,32.037209,12.820205,17919.000000,4044.000000,8862.000000,3911.000000,22.568224,44.132250,-,4.000000,-,-,-,-,-,-
2005, 花蓮縣,4579.000000,98.390000,45.400000,32.170000,22.430000,90.000000,190.000000,363.000000,3726.000000,41.400000,19.610526,10.264463,107.000000,1179.000000,27496.000000,1996.000000,256.971963,23.321459,13.775551,0.245328,23.000000,452.000000,14600.000000,1044.000000,972.000000,589.391304,32.300885,13.950000,1.147149,7.000000,195.000000,7499.000000,524.000000,6.000000,175.000000,5418.000000,384.000000,1073.923077,34.910811,15.375551,27248.000000,7539.000000,14434.000000,6588.000000,27.668086,45.642234,-,9.000000,-,-,-,-,-,-
2005, 澎湖縣,1781.000000,97.690000,44.110000,32.150000,23.740000,15.000000,30.000000,58.000000,594.000000,39.600000,19.800000,10.241379,41.000000,359.000000,6153.000000,594.000000,150.073171,17.139276,10.358586,0.032362,14.000000,114.000000,3209.000000,-,291.000000,229.214286,28.149123,11.030000,0.466708,1.000000,39.000000,1266.000000,111.000000,1.000000,55.000000,1600.000000,110.000000,1433.000000,30.489362,12.968326,5974.000000,1992.000000,2134.000000,1213.000000,33.344493,56.841612,-,23.000000,-,-,-,-,-,-
2005, 基隆市,8310.000000,97.420000,36.020000,37.180000,26.800000,66.000000,189.000000,376.000000,3862.000000,58.515152,20.433862,10.271277,42.000000,1028.000000,30896.000000,1738.000000,735.619048,30.054475,17.776755,0.126615,13.000000,473.000000,17295.000000,5130.000000,791.000000,935.769231,36.564482,15.380000,1.108929,7.000000,208.000000,7883.000000,762.000000,4.000000,189.000000,7787.000000,338.000000,1890.909091,39.471033,18.909091,26607.000000,11514.000000,16951.000000,10688.000000,43.274326,63.052327,-,7.000000,-,-,-,-,-,-
2005, 新竹市,6388.000000,97.920000,30.920000,31.640000,37.440000,88.000000,294.000000,639.000000,6566.000000,74.613636,22.333333,10.275430,31.000000,1111.000000,35417.000000,1855.000000,1142.483871,31.878488,19.092722,0.070782,12.000000,505.000000,17370.000000,4420.000000,839.000000,1079.166667,34.396040,15.440000,0.779350,10.000000,306.000000,12629.000000,1113.000000,2.000000,121.000000,4644.000000,207.000000,1807.750000,40.451991,16.434091,35998.000000,14104.000000,17726.000000,12037.000000,39.179954,67.905901,-,23.000000,-,-,-,-,-,-
2005, 嘉義市,5750.000000,97.350000,24.630000,34.340000,41.040000,52.000000,206.000000,356.000000,3645.000000,70.096154,17.694175,10.238764,18.000000,765.000000,25042.000000,1224.000000,1391.222222,32.734641,20.459150,0.063697,8.000000,338.000000,13458.000000,2661.000000,634.000000,1349.625000,39.816568,17.030000,0.444344,8.000000,244.000000,10119.000000,618.000000,6.000000,246.000000,10288.000000,614.000000,1647.714286,41.646939,18.724026,24477.000000,11455.000000,12672.000000,9200.000000,46.799036,72.601010,-,12.000000,-,-,-,-,-,-
2005, 金門縣,1561.000000,97.360000,46.470000,35.700000,17.830000,19.000000,61.000000,109.000000,1207.000000,63.526316,19.786885,11.073394,19.000000,182.000000,4043.000000,330.000000,212.789474,22.214286,12.251515,0.073529,5.000000,70.000000,2083.000000,-,168.000000,416.600000,29.757143,12.400000,0.428980,1.000000,30.000000,1099.000000,75.000000,1.000000,45.000000,1246.000000,105.000000,1172.500000,31.266667,13.027778,3692.000000,1171.000000,2081.000000,1069.000000,31.717226,51.369534,-,33.000000,-,-,-,-,-,-
2005, 連江縣,563.000000,93.640000,44.880000,32.920000,22.200000,5.000000,10.000000,29.000000,234.000000,46.800000,23.400000,8.068966,8.000000,51.000000,549.000000,106.000000,68.625000,10.764706,5.179245,-,5.000000,18.000000,292.000000,-,49.000000,58.400000,16.222222,5.960000,-,1.000000,12.000000,320.000000,32.000000,-,-,-,-,320.000000,26.666667,10.000000,487.000000,155.000000,201.000000,130.000000,31.827515,64.676617,-,3.000000,-,-,-,-,-,-
2006, 總計,471365.000000,97.480000,-,-,-,3329.000000,10282.000000,19037.000000,201815.000000,60.623310,19.627991,10.601198,2651.000000,62011.000000,1798393.000000,100692.000000,678.382874,29.001193,17.860336,0.063269,736.000000,27339.000000,952344.000000,171530.000000,49749.000000,1060.888587,34.834632,15.700000,0.544814,318.000000,10393.000000,419140.000000,34581.000000,156.000000,8148.000000,335554.000000,16168.000000,1954.059072,40.704061,18.251079,1774981.000000,763934.000000,936267.000000,638213.000000,43.038996,68.165705,529.000000,648.000000,-,-,-,-,-,-
2006, 臺灣地區,469565.000000,97.480000,35.530000,32.900000,31.570000,3305.000000,10215.000000,18900.000000,200314.000000,60.609380,19.609790,10.598624,2624.000000,61776.000000,1793788.000000,100247.000000,683.608232,29.036972,17.893683,0.063433,726.000000,27247.000000,949920.000000,171530.000000,49515.000000,1072.162534,34.863288,15.720000,0.545914,316.000000,10351.000000,417731.000000,34476.000000,155.000000,8107.000000,334462.000000,16062.000000,1961.195329,40.751598,18.277791,1770394.000000,762196.000000,933851.000000,636696.000000,43.052338,66.892508,519.000000,606.000000,-,-,-,-,-,-
2006, 新北市,48465.000000,98.440000,34.340000,33.750000,31.910000,375.000000,1095.000000,1925.000000,23108.000000,61.621333,21.103196,12.004156,210.000000,9440.000000,294317.000000,14804.000000,1401.509524,31.177648,19.880911,0.085231,64.000000,4292.000000,155824.000000,38710.000000,6992.000000,1829.906250,36.305685,16.750000,0.085231,37.000000,1110.000000,44975.000000,4706.000000,16.000000,947.000000,40791.000000,1599.000000,2348.603774,41.694701,19.742427,289026.000000,141377.000000,149710.000000,106251.000000,48.914977,70.970000,75.000000,52.000000,-,-,-,-,-,-
2006, 臺北市,24591.000000,98.880000,17.010000,29.080000,53.910000,355.000000,1434.000000,2296.000000,24564.000000,69.194366,17.129707,10.698606,153.000000,6343.000000,178498.000000,11638.000000,1166.653595,28.140943,15.337515,0.035856,62.000000,2954.000000,98665.000000,19272.000000,5653.000000,1280.532258,33.400474,13.980000,0.035856,51.000000,1965.000000,80072.000000,6008.000000,17.000000,1156.000000,47267.000000,2253.000000,2156.044118,40.800705,17.747367,177137.000000,89996.000000,97068.000000,74282.000000,50.805873,76.530000,42.000000,132.000000,-,-,-,-,-,-
