"年度","縣市","垃圾清運量","垃圾焚化量","垃圾衛生掩埋量","廚餘回收量","執行機關資源回收量","巨大垃圾回收再利用量","垃圾清理車數","清運人員數","平均每日垃圾清運量","平均每人每日垃圾清運量","垃圾清運率","垃圾妥善處理率","執行機關資源回收率","自來水水質檢驗件數","自來水水質檢驗不合格數","自來水水質抽驗檢驗不合格率","空氣中總懸浮微粒濃度","平均每月落塵量","空氣中臭氧濃度","二氧化硫含量","PSI>100之日數比率","一般地區環境音量監測不合格時段數","一般地區環境音量監測總時段數","一般地區環境音量監測不合格率","豬隻數量","機車密度","汽車密度","豬隻密度","工廠密度","事業廢水列管家數","事業廢水稽查次數","事業廢水罰鍰次數","事業廢水罰鍰金額","平均每次事業廢水稽查罰款金額","交通工具排放空氣污染物告發件數","交通工具排放空氣污染物檢查件數","交通工具空氣污染檢查告發率","查核列管毒性化學物質運作之家次","取締違反列管毒性化學物質運作之家次","列管毒性化學物質業者之查核取締率","地方環保單位歲出決算數(扣除其他機關補助及配合款)","平均每人環保經費"
2010, 澎湖縣,19005.000000,16557.000000,2448.000000,3514.000000,11137.000000,620.000000,121.000000,109.000000,52.000000,0.539000,100.000000,100.000000,32.490000,316.000000,1.000000,0.320000,58.880000,6.330000,-,-,-,-,15.000000,-,4535.000000,544.945339,180.437176,35.746913,0.788245,75.000000,597.000000,2.000000,170.000000,85.000000,-,6352.000000,-,109.000000,-,-,174777.000000,1.809960
2010, 基隆市,69396.000000,69396.000000,-,13286.000000,58346.000000,2502.000000,320.000000,531.000000,190.000000,0.492000,100.000000,100.000000,40.650000,480.000000,-,-,76.580000,15.390000,0.027000,0.003000,0.270000,-,15.000000,-,692.000000,1451.202142,664.422498,5.212457,1.875580,71.000000,213.000000,12.000000,1890.000000,157.500000,416.000000,14642.000000,2.840000,154.000000,-,-,697415.000000,1.805710
2010, 新竹市,76936.000000,72950.000000,3986.000000,14417.000000,57088.000000,1533.000000,201.000000,156.000000,211.000000,0.510000,100.000000,100.000000,38.070000,612.000000,1.000000,0.160000,57.540000,4.910000,0.026000,0.004000,0.550000,-,15.000000,-,7908.000000,2546.215841,1273.381557,75.927053,12.884940,337.000000,1019.000000,45.000000,4072.000000,90.488889,1.000000,34027.000000,0.000000,240.000000,-,-,769208.000000,1.860392
2010, 嘉義市,58806.000000,58806.000000,-,11790.000000,38728.000000,3827.000000,139.000000,151.000000,161.000000,0.590000,100.000000,100.000000,34.230000,202.000000,-,-,68.330000,3.110000,0.026000,0.004000,3.020000,-,15.000000,-,4553.000000,3381.290649,1397.870242,75.850970,7.230248,71.000000,1051.000000,2.000000,176.000000,88.000000,78.000000,13965.000000,0.560000,85.000000,-,-,450697.000000,1.650146
2010, 金門縣,11042.000000,438.000000,10524.000000,1319.000000,5590.000000,596.000000,159.000000,69.000000,30.000000,0.317000,100.000000,99.560000,30.140000,190.000000,14.000000,7.370000,-,-,-,-,-,-,-,-,15698.000000,272.063090,150.709500,103.510577,0.520916,135.000000,479.000000,4.000000,104.000000,26.000000,-,1345.000000,-,58.000000,-,-,205316.000000,2.148028
2010, 連江縣,2906.000000,2017.000000,890.000000,2000.000000,2292.000000,337.000000,70.000000,54.000000,8.000000,0.802000,100.000000,100.000000,30.420000,112.000000,7.000000,6.250000,-,-,-,-,-,-,-,-,422.000000,164.375000,81.597222,14.652778,0.104167,23.000000,-,-,-,-,-,10.000000,-,-,-,-,28403.000000,2.859890
2011, 總計,3610848.000000,3468620.000000,142155.000000,811199.000000,2982855.000000,80326.000000,15673.000000,16870.000000,9892.740000,0.427000,100.000000,100.000000,39.850000,10673.000000,36.000000,0.340000,-,-,-,-,-,-,-,-,6265546.000000,419.243482,194.875196,173.115739,-,20259.000000,43118.000000,2053.000000,264479.000000,128.825621,32648.000000,1530807.000000,2.130000,14502.000000,344.000000,2.372087,37339350.000000,1.609905
2011, 臺灣地區,3596876.000000,3457044.000000,139831.000000,808125.000000,2974428.000000,79381.000000,15443.000000,16734.000000,9854.450000,0.427000,100.000000,100.000000,39.880000,10334.000000,7.000000,0.070000,71.260000,4.440000,0.029000,0.004000,1.380000,15.000000,459.000000,3.270000,6247946.000000,420.021334,195.116538,173.508317,-,20126.000000,42570.000000,2052.000000,264419.000000,128.859162,32642.000000,1528120.000000,2.140000,14432.000000,344.000000,2.383592,37032564.000000,1.604331
2011, 新北市,405976.000000,396303.000000,9672.000000,185949.000000,444186.000000,15841.000000,2439.000000,3206.000000,1112.260000,0.285000,100.000000,100.000000,42.220000,388.000000,3.000000,0.770000,57.150000,7.460000,0.029000,0.004000,1.100000,4.000000,39.000000,10.260000,108201.000000,1149.670313,450.625064,52.714974,-,1562.000000,5815.000000,257.000000,25103.000000,97.677043,270.000000,3874.000000,6.970000,2566.000000,18.000000,0.701481,7458306.000000,1.909004
2011, 臺北市,378591.000000,378591.000000,-,88615.000000,477590.000000,14230.000000,2584.000000,4405.000000,1037.230000,0.394000,100.000000,100.000000,49.800000,575.000000,-,-,58.880000,6.320000,0.025000,0.003000,0.880000,-,39.000000,-,2033.000000,4052.903664,2737.707216,7.479773,-,1145.000000,1520.000000,28.000000,1900.000000,67.857143,4025.000000,124616.000000,3.230000,739.000000,29.000000,3.924222,6737667.000000,2.557116
2011, 桃園市,296606.000000,296120.000000,485.000000,90435.000000,277975.000000,6680.000000,1116.000000,1202.000000,812.620000,0.405000,100.000000,100.000000,41.380000,603.000000,-,-,60.110000,3.930000,0.029000,0.005000,0.140000,5.000000,36.000000,13.890000,170385.000000,937.041854,535.184782,139.550712,-,2158.000000,3754.000000,274.000000,27748.000000,101.270073,10261.000000,233453.000000,4.400000,862.000000,58.000000,6.728538,2863142.000000,1.426093
2011, 臺中市,400094.000000,394446.000000,5648.000000,69374.000000,302113.000000,9999.000000,1416.000000,1257.000000,1096.150000,0.413000,100.000000,100.000000,38.650000,568.000000,-,-,80.490000,3.660000,0.029000,0.003000,0.740000,-,30.000000,-,177141.000000,787.577101,424.612108,79.977090,-,1971.000000,2522.000000,191.000000,16594.000000,86.879581,1665.000000,76374.000000,2.180000,1199.000000,23.000000,1.918265,4066745.000000,1.530920
2011, 臺南市,308179.000000,302993.000000,5186.000000,64490.000000,247607.000000,6638.000000,1125.000000,844.000000,844.330000,0.450000,100.000000,100.000000,39.500000,972.000000,-,-,90.810000,3.620000,0.031000,0.004000,1.170000,2.000000,36.000000,5.560000,667276.000000,661.212762,271.116355,304.462417,-,2302.000000,3829.000000,203.000000,15994.000000,78.788177,424.000000,126809.000000,0.330000,2099.000000,48.000000,2.286803,2503371.000000,1.334863
2011, 高雄市,500672.000000,482137.000000,18534.000000,80522.000000,408128.000000,5362.000000,1821.000000,1767.000000,1371.700000,0.494000,100.000000,100.000000,41.030000,741.000000,-,-,93.260000,3.010000,0.030000,0.006000,3.630000,1.000000,36.000000,2.780000,382359.000000,781.829139,276.721604,129.718055,-,1669.000000,4363.000000,226.000000,94779.000000,419.376106,7184.000000,442419.000000,1.620000,628.000000,21.000000,3.343949,4273804.000000,1.540678
2011, 宜蘭縣,68655.000000,68377.000000,277.000000,30941.000000,67699.000000,2878.000000,398.000000,215.000000,188.100000,0.409000,100.000000,100.000000,39.780000,481.000000,1.000000,0.210000,49.970000,2.530000,0.028000,0.002000,-,-,15.000000,-,58351.000000,139.485678,65.517986,27.220711,-,479.000000,1249.000000,90.000000,7027.000000,78.077778,637.000000,19365.000000,3.290000,126.000000,6.000000,4.761905,518953.000000,1.128714
2011, 新竹縣,93107.000000,93041.000000,66.000000,13845.000000,60924.000000,376.000000,331.000000,254.000000,255.090000,0.495000,100.000000,100.000000,36.210000,485.000000,-,-,63.530000,3.210000,0.032000,0.003000,0.140000,-,18.000000,-,84200.000000,201.373429,131.101340,58.982714,-,896.000000,1052.000000,71.000000,8776.000000,123.605634,552.000000,27492.000000,2.010000,559.000000,7.000000,1.252236,629901.000000,1.222330
2011, 苗栗縣,91826.000000,85953.000000,5873.000000,12490.000000,65811.000000,1329.000000,430.000000,264.000000,251.580000,0.448000,100.000000,100.000000,38.380000,514.000000,-,-,59.210000,2.500000,0.030000,0.003000,-,-,21.000000,-,77118.000000,199.894535,108.975101,42.365197,-,423.000000,1307.000000,58.000000,6766.000000,116.655172,1409.000000,17710.000000,7.960000,374.000000,34.000000,9.090909,734462.000000,1.308061
2011, 彰化縣,249740.000000,249601.000000,139.000000,53382.000000,134916.000000,2415.000000,668.000000,569.000000,684.220000,0.524000,100.000000,100.000000,30.630000,605.000000,-,-,73.790000,2.560000,0.028000,0.004000,0.690000,-,15.000000,-,838822.000000,868.143590,415.688443,780.738201,-,2165.000000,1901.000000,176.000000,15484.000000,87.977273,636.000000,43675.000000,1.460000,2995.000000,40.000000,1.335559,1256454.000000,0.962680
2011, 南投縣,88795.000000,88457.000000,338.000000,20404.000000,59484.000000,1116.000000,353.000000,230.000000,243.270000,0.464000,99.940000,100.000000,35.030000,517.000000,-,-,66.890000,4.890000,0.027000,0.003000,1.650000,-,18.000000,-,110861.000000,88.115339,46.566901,26.996890,-,491.000000,1207.000000,69.000000,7473.000000,108.304348,354.000000,58878.000000,0.600000,273.000000,2.000000,0.732601,548151.000000,1.044796
2011, 雲林縣,123056.000000,85103.000000,37953.000000,14897.000000,53542.000000,1247.000000,467.000000,366.000000,337.140000,0.471000,100.000000,100.000000,27.780000,337.000000,1.000000,0.300000,84.800000,4.620000,0.030000,0.003000,1.100000,-,24.000000,-,1488795.000000,387.412744,185.772346,1153.360242,-,1732.000000,2131.000000,207.000000,20681.000000,99.908213,365.000000,25714.000000,1.420000,668.000000,27.000000,4.041916,829968.000000,1.159814
2011, 嘉義縣,114296.000000,114292.000000,4.000000,10104.000000,59817.000000,397.000000,425.000000,286.000000,313.140000,0.579000,100.000000,100.000000,32.400000,518.000000,-,-,83.240000,1.820000,0.032000,0.003000,1.640000,-,18.000000,-,424307.000000,196.382009,94.432935,222.892845,-,513.000000,2019.000000,43.000000,3596.000000,83.627907,1122.000000,30145.000000,3.720000,391.000000,4.000000,1.023018,540856.000000,1.000483
2011, 屏東縣,162215.000000,162117.000000,98.000000,16283.000000,82271.000000,2588.000000,544.000000,529.000000,444.430000,0.511000,100.000000,100.000000,31.240000,403.000000,-,-,76.480000,1.720000,0.033000,0.003000,4.300000,-,18.000000,-,1500948.000000,260.693876,92.453874,540.765181,-,1395.000000,4647.000000,56.000000,4758.000000,84.964286,2113.000000,88719.000000,2.380000,141.000000,9.000000,6.382979,1237143.000000,1.423609
2011, 臺東縣,44923.000000,22079.000000,22845.000000,6672.000000,23421.000000,1030.000000,237.000000,160.000000,123.080000,0.536000,100.000000,100.000000,30.800000,492.000000,1.000000,0.200000,63.850000,1.510000,0.028000,0.002000,0.270000,1.000000,18.000000,5.560000,59962.000000,52.273057,19.523206,17.057665,-,152.000000,1155.000000,19.000000,397.000000,20.894737,322.000000,58830.000000,0.550000,82.000000,-,-,392975.000000,1.712447
2011, 花蓮縣,54649.000000,27770.000000,26879.000000,8963.000000,39489.000000,896.000000,292.000000,235.000000,149.720000,0.443000,100.000000,100.000000,37.970000,421.000000,-,-,49.260000,5.120000,0.025000,0.002000,-,-,18.000000,-,79892.000000,53.724568,23.531235,17.260617,-,423.000000,1214.000000,20.000000,1907.000000,95.350000,530.000000,34784.000000,1.520000,187.000000,-,-,403877.000000,1.195534
2011, 澎湖縣,18800.000000,16541.000000,2259.000000,3847.000000,12068.000000,641.000000,127.000000,111.000000,51.510000,0.531000,100.000000,100.000000,34.130000,403.000000,1.000000,0.250000,50.910000,5.900000,-,-,-,-,15.000000,-,3251.000000,565.841716,187.618089,25.625847,-,77.000000,959.000000,-,-,-,-,4895.000000,-,73.000000,-,-,179548.000000,1.850295
2011, 基隆市,67245.000000,67245.000000,-,12486.000000,61561.000000,2458.000000,314.000000,530.000000,184.230000,0.482000,100.000000,100.000000,42.820000,485.000000,-,-,60.200000,10.090000,0.032000,0.003000,-,-,15.000000,-,691.000000,1476.880269,674.900139,5.204924,-,74.000000,210.000000,9.000000,1210.000000,134.444444,669.000000,79690.000000,0.840000,136.000000,-,-,638998.000000,1.672636
2011, 新竹市,75534.000000,71958.000000,3575.000000,13589.000000,58071.000000,1564.000000,211.000000,155.000000,206.940000,0.495000,100.000000,100.000000,39.040000,622.000000,-,-,41.920000,4.640000,0.029000,0.003000,0.270000,-,15.000000,-,9520.000000,2616.324508,1311.613920,91.404343,-,426.000000,862.000000,37.000000,2766.000000,74.756757,69.000000,18795.000000,0.370000,222.000000,18.000000,8.108108,754013.000000,1.805163
2011, 嘉義市,53918.000000,53918.000000,-,10836.000000,37755.000000,1695.000000,145.000000,149.000000,147.720000,0.543000,100.000000,100.000000,36.230000,204.000000,-,-,83.950000,3.270000,0.027000,0.004000,2.190000,2.000000,15.000000,13.330000,3833.000000,3432.535452,1427.557575,63.856088,-,73.000000,854.000000,18.000000,1460.000000,81.111111,35.000000,11883.000000,0.290000,112.000000,-,-,464230.000000,1.706992
2011, 金門縣,11423.000000,9668.000000,1681.000000,1649.000000,6412.000000,480.000000,160.000000,82.000000,31.300000,0.311000,100.000000,99.630000,32.120000,198.000000,19.000000,9.600000,-,-,-,-,-,-,-,-,17174.000000,289.615973,162.703751,113.243129,-,111.000000,529.000000,1.000000,60.000000,60.000000,6.000000,2687.000000,0.220000,68.000000,-,-,281462.000000,2.797180
2011, 連江縣,2549.000000,1907.000000,642.000000,1425.000000,2015.000000,466.000000,70.000000,54.000000,6.980000,0.697000,100.000000,100.000000,31.220000,141.000000,10.000000,7.090000,-,-,-,-,-,-,-,-,426.000000,171.041667,81.944444,14.791667,-,22.000000,19.000000,-,-,-,-,-,-,2.000000,-,-,25324.000000,2.526085
2012, 總計,3379390.000000,3277252.000000,102052.000000,834541.000000,3167656.000000,88983.000000,16026.000000,16461.000000,9233.310000,0.397000,100.000000,100.000000,42.400000,10441.000000,29.000000,0.280000,-,-,0.029000,0.003000,0.960000,-,-,-,6004717.000000,418.304788,199.121563,165.909088,2.194883,20570.000000,36641.000000,2191.000000,212160.000000,96.832497,32741.000000,1142401.000000,2.870000,19317.000000,334.000000,1.729047,38881203.000000,1.670846
2012, 臺灣地區,3365360.000000,3265659.000000,99692.000000,830294.000000,3157849.000000,88240.000000,15759.000000,16330.000000,9194.970000,0.397000,100.000000,100.000000,42.430000,10159.000000,8.000000,0.080000,63.170000,4.730000,0.029000,0.003000,0.950000,11.000000,447.000000,2.460000,5987583.000000,418.992078,199.318958,166.277918,0.828393,20435.000000,36271.000000,2190.000000,212100.000000,96.849315,32724.000000,1139165.000000,2.870000,19272.000000,334.000000,1.733084,38540534.000000,1.664734
2012, 新北市,441573.000000,433323.000000,8250.000000,163910.000000,495112.000000,11267.000000,2463.000000,2677.000000,1206.480000,0.307000,100.000000,100.000000,44.530000,389.000000,2.000000,0.510000,53.050000,8.150000,0.029000,0.003000,0.680000,9.000000,39.000000,23.080000,98741.000000,1154.121325,458.044555,48.106110,8.969745,1665.000000,4862.000000,306.000000,29060.000000,94.967320,155.000000,5363.000000,2.890000,2748.000000,28.000000,1.018923,8043769.000000,2.047866
2012, 臺北市,261524.000000,261524.000000,-,88067.000000,478629.000000,15478.000000,2711.000000,4477.000000,714.550000,0.268000,100.000000,100.000000,56.730000,563.000000,-,-,55.080000,5.730000,0.025000,0.003000,0.930000,-,36.000000,-,2083.000000,4046.855092,2783.674890,7.663732,4.260490,920.000000,2680.000000,30.000000,1946.000000,64.866667,7754.000000,161596.000000,4.800000,877.000000,18.000000,2.052452,6778521.000000,2.546309
2012, 桃園市,299173.000000,298174.000000,999.000000,107573.000000,302004.000000,6110.000000,1072.000000,1216.000000,817.410000,0.404000,100.000000,100.000000,42.250000,631.000000,-,-,50.650000,5.150000,0.029000,0.004000,0.140000,-,36.000000,-,175749.000000,949.644295,549.506370,143.943998,8.200964,2322.000000,3658.000000,341.000000,39827.000000,116.794721,4891.000000,68918.000000,7.100000,910.000000,42.000000,4.615385,2956318.000000,1.462269
2012, 臺中市,394720.000000,392389.000000,2331.000000,75630.000000,350259.000000,11404.000000,1471.000000,1099.000000,1078.470000,0.403000,100.000000,100.000000,42.100000,523.000000,1.000000,0.190000,88.890000,4.580000,0.029000,0.003000,0.710000,-,30.000000,-,163992.000000,794.574266,436.361188,74.040470,6.951114,2039.000000,1751.000000,241.000000,25511.000000,105.854772,2312.000000,87873.000000,2.630000,1404.000000,27.000000,1.923077,4305806.000000,1.609862
2012, 臺南市,269917.000000,268706.000000,1210.000000,67866.000000,252499.000000,9172.000000,1170.000000,758.000000,737.480000,0.392000,100.000000,100.000000,42.120000,749.000000,-,-,79.700000,2.560000,0.030000,0.003000,0.680000,-,36.000000,-,639599.000000,658.618830,277.363694,291.834050,3.765651,2222.000000,3554.000000,335.000000,17321.000000,51.704478,1835.000000,143164.000000,1.280000,2305.000000,86.000000,3.731020,2626878.000000,1.397794
2012, 高雄市,451252.000000,439049.000000,12203.000000,90809.000000,404315.000000,7211.000000,1844.000000,2041.000000,1232.930000,0.444000,100.000000,100.000000,42.400000,609.000000,-,-,78.380000,3.770000,0.029000,0.005000,2.690000,-,36.000000,-,361608.000000,774.658259,281.606230,122.678128,2.139356,1738.000000,4358.000000,208.000000,25978.000000,124.894231,4310.000000,194894.000000,2.210000,1927.000000,6.000000,0.311365,4256571.000000,1.533035
2012, 宜蘭縣,65042.000000,64882.000000,161.000000,31019.000000,66309.000000,3219.000000,396.000000,214.000000,177.710000,0.387000,100.000000,100.000000,40.040000,443.000000,1.000000,0.230000,45.700000,2.600000,0.026000,0.002000,-,-,15.000000,-,60598.000000,139.092885,67.002388,28.268936,0.423115,440.000000,1189.000000,62.000000,4574.000000,73.774194,446.000000,21988.000000,2.030000,152.000000,2.000000,1.315789,587162.000000,1.279700
2012, 新竹縣,94217.000000,94196.000000,22.000000,14492.000000,65611.000000,388.000000,332.000000,281.000000,257.420000,0.494000,100.000000,100.000000,37.550000,479.000000,-,-,57.940000,4.660000,0.032000,0.003000,0.280000,-,18.000000,-,78524.000000,204.718351,134.739775,55.006634,1.108203,938.000000,1074.000000,52.000000,7299.000000,140.365385,1119.000000,26410.000000,4.240000,415.000000,26.000000,6.265060,706549.000000,1.356617
2012, 苗栗縣,90468.000000,89259.000000,1209.000000,11886.000000,67824.000000,1603.000000,427.000000,264.000000,247.180000,0.439000,100.000000,100.000000,39.480000,618.000000,-,-,44.680000,2.950000,0.030000,0.003000,-,-,21.000000,-,71951.000000,199.015566,111.215922,39.526677,0.894900,436.000000,1240.000000,65.000000,6768.000000,104.123077,1211.000000,11550.000000,10.480000,281.000000,43.000000,15.302491,803959.000000,1.428009
2012, 彰化縣,213330.000000,213287.000000,43.000000,58665.000000,153262.000000,4487.000000,687.000000,564.000000,582.870000,0.448000,100.000000,100.000000,35.660000,604.000000,-,-,60.110000,2.610000,0.029000,0.004000,0.410000,-,15.000000,-,818149.000000,859.778890,423.911668,761.496692,7.642434,2186.000000,1925.000000,166.000000,14074.000000,84.783133,1489.000000,36677.000000,4.060000,6316.000000,26.000000,0.411653,1196839.000000,0.919617
2012, 南投縣,87527.000000,87420.000000,107.000000,21193.000000,65991.000000,2310.000000,355.000000,230.000000,239.140000,0.459000,100.000000,100.000000,37.280000,485.000000,1.000000,0.210000,62.410000,5.910000,0.026000,0.003000,0.960000,-,18.000000,-,93369.000000,87.616853,47.633033,22.737235,0.197495,509.000000,782.000000,36.000000,4932.000000,137.000000,344.000000,65266.000000,0.530000,311.000000,9.000000,2.893891,545085.000000,1.045222
2012, 雲林縣,122956.000000,87315.000000,35640.000000,15718.000000,61426.000000,2384.000000,509.000000,343.000000,335.940000,0.472000,100.000000,100.000000,30.340000,342.000000,1.000000,0.290000,65.930000,2.980000,0.030000,0.003000,0.820000,-,15.000000,-,1398101.000000,381.265549,190.631225,1083.100163,1.175210,1758.000000,2075.000000,145.000000,18870.000000,130.137931,708.000000,21731.000000,3.260000,393.000000,7.000000,1.781170,861279.000000,1.209197
2012, 嘉義縣,110536.000000,110396.000000,140.000000,12028.000000,64585.000000,1598.000000,421.000000,272.000000,302.010000,0.564000,100.000000,100.000000,34.220000,528.000000,-,-,70.800000,2.520000,0.030000,0.003000,1.500000,-,18.000000,-,406088.000000,196.687740,96.190098,213.322216,0.819484,514.000000,2070.000000,36.000000,1658.000000,46.055556,1850.000000,30703.000000,6.030000,270.000000,8.000000,2.962963,587501.000000,1.096427
2012, 屏東縣,154719.000000,154488.000000,231.000000,15584.000000,86894.000000,2425.000000,557.000000,529.000000,422.730000,0.491000,100.000000,100.000000,33.470000,391.000000,-,-,72.420000,4.920000,0.033000,0.002000,2.740000,-,18.000000,-,1458778.000000,253.980013,94.552879,525.572072,0.342989,1454.000000,2663.000000,95.000000,6754.000000,71.094737,1053.000000,76673.000000,1.370000,201.000000,4.000000,1.990050,1210940.000000,1.405643
2012, 臺東縣,45420.000000,27850.000000,17570.000000,6726.000000,26209.000000,1156.000000,222.000000,164.000000,124.100000,0.546000,100.000000,100.000000,32.960000,557.000000,1.000000,0.180000,-,-,0.028000,0.001000,0.270000,-,18.000000,-,58694.000000,50.029122,20.010795,16.696951,0.053766,155.000000,298.000000,11.000000,590.000000,53.636364,478.000000,21304.000000,2.240000,70.000000,-,-,374945.000000,1.649771
2012, 花蓮縣,54260.000000,42000.000000,12250.000000,8432.000000,39584.000000,484.000000,317.000000,255.000000,148.250000,0.441000,100.000000,99.990000,38.520000,542.000000,-,-,40.750000,1.840000,0.024000,0.002000,-,-,18.000000,-,81012.000000,52.767469,24.044568,17.502593,0.079290,440.000000,558.000000,15.000000,1654.000000,110.266667,1185.000000,45391.000000,2.610000,198.000000,-,-,456885.000000,1.359720
2012, 澎湖縣,15814.000000,13599.000000,2215.000000,3853.000000,12124.000000,393.000000,125.000000,116.000000,43.210000,0.441000,100.000000,100.000000,37.670000,401.000000,1.000000,0.250000,60.420000,6.570000,0.041000,0.002000,-,-,15.000000,-,3248.000000,579.044820,195.666071,25.602200,0.788245,78.000000,446.000000,1.000000,30.000000,30.000000,-,5691.000000,-,32.000000,-,-,201381.000000,2.054908
2012, 基隆市,66761.000000,66761.000000,-,13128.000000,64836.000000,2642.000000,318.000000,529.000000,182.410000,0.482000,100.000000,100.000000,44.000000,484.000000,-,-,54.580000,8.500000,0.031000,0.002000,-,2.000000,15.000000,13.330000,679.000000,1471.306255,685.422974,5.114535,1.852983,74.000000,223.000000,6.000000,1236.000000,206.000000,1490.000000,82848.000000,1.800000,126.000000,-,-,743350.000000,1.963729
2012, 新竹市,79352.000000,74242.000000,5110.000000,13091.000000,62909.000000,1568.000000,206.000000,152.000000,216.810000,0.513000,100.000000,100.000000,40.090000,617.000000,-,-,38.620000,6.130000,0.028000,0.003000,-,-,15.000000,-,13467.000000,2607.318492,1339.899340,129.300661,12.625705,469.000000,684.000000,35.000000,3688.000000,105.371429,5.000000,16406.000000,0.030000,225.000000,2.000000,0.888889,812641.000000,1.923131
2012, 嘉義市,46799.000000,46799.000000,-,10624.000000,37471.000000,2943.000000,156.000000,149.000000,127.860000,0.471000,100.000000,100.000000,38.300000,204.000000,-,-,74.770000,5.160000,0.028000,0.004000,0.270000,-,15.000000,-,3153.000000,3405.746881,1451.547340,52.527588,7.180270,78.000000,181.000000,4.000000,330.000000,82.500000,89.000000,14719.000000,0.600000,111.000000,-,-,484155.000000,1.784094
2012, 金門縣,11472.000000,9717.000000,1680.000000,1759.000000,7315.000000,361.000000,182.000000,77.000000,31.340000,0.289000,100.000000,99.640000,34.990000,195.000000,10.000000,5.130000,-,-,0.033000,0.006000,2.190000,-,-,-,16724.000000,308.243657,177.559740,110.275888,0.534103,112.000000,370.000000,1.000000,60.000000,60.000000,17.000000,2262.000000,0.750000,44.000000,-,-,313425.000000,2.888790
2012, 連江縣,2557.000000,1877.000000,681.000000,2489.000000,2492.000000,382.000000,85.000000,54.000000,6.990000,0.653000,100.000000,100.000000,31.470000,87.000000,11.000000,12.640000,-,-,0.045000,0.003000,-,-,-,-,410.000000,180.208333,85.694444,14.236111,0.138889,23.000000,-,-,-,-,-,974.000000,-,1.000000,-,-,27244.000000,2.544266
2013, 總計,3300144.000000,3208714.000000,91355.000000,795213.000000,3273188.000000,84011.000000,15914.000000,16120.000000,9041.490000,0.387000,100.000000,100.000000,43.920000,10543.000000,15.000000,0.140000,-,-,0.030000,0.003000,1.530000,-,-,-,5806237.000000,392.208310,203.563108,160.425126,2.239782,20693.000000,33382.000000,2234.000000,337682.000000,151.155774,40483.000000,1214725.000000,3.330000,17638.000000,274.000000,1.553464,38002288.000000,1.627879
2013, 臺灣地區,3285673.000000,3196649.000000,89024.000000,791390.000000,3262104.000000,83253.000000,15647.000000,15985.000000,9001.840000,0.388000,100.000000,100.000000,43.950000,10327.000000,8.000000,0.080000,63.270000,4.720000,0.030000,0.003000,1.460000,8.000000,453.000000,1.770000,5792308.000000,392.728251,203.710995,160.855042,2.249074,20556.000000,32999.000000,2231.000000,337402.000000,151.233528,40483.000000,1212509.000000,3.340000,17593.000000,274.000000,1.557438,37621961.000000,1.620517
2013, 新北市,399825.000000,394010.000000,5814.000000,154372.000000,499362.000000,13906.000000,2451.000000,2513.000000,1095.410000,0.278000,100.000000,100.000000,46.780000,386.000000,1.000000,0.260000,57.130000,6.340000,0.030000,0.003000,0.430000,6.000000,39.000000,15.380000,91598.000000,1105.512917,469.722129,44.626077,8.828459,1756.000000,4585.000000,250.000000,23726.000000,94.904000,1528.000000,8610.000000,17.750000,2613.000000,25.000000,0.956755,7627353.000000,1.932386
2013, 臺北市,267250.000000,267250.000000,-,80964.000000,466450.000000,16012.000000,2815.000000,4369.000000,732.190000,0.273000,100.000000,100.000000,56.150000,598.000000,-,-,49.040000,4.090000,0.025000,0.003000,0.490000,-,36.000000,-,1941.000000,3807.252179,2825.978101,7.141288,4.183228,910.000000,1658.000000,57.000000,3982.000000,69.859649,8725.000000,126201.000000,6.910000,551.000000,19.000000,3.448276,6631364.000000,2.474509
2013, 桃園市,327920.000000,326485.000000,1434.000000,109078.000000,327409.000000,2278.000000,1065.000000,1260.000000,898.410000,0.441000,100.000000,100.000000,42.700000,611.000000,-,-,57.400000,3.540000,0.031000,0.004000,0.270000,-,36.000000,-,169273.000000,921.734152,564.269416,138.639949,8.351666,2372.000000,3662.000000,378.000000,56898.000000,150.523810,1539.000000,6749.000000,22.800000,849.000000,23.000000,2.709069,2928692.000000,1.437683
2013, 臺中市,378209.000000,377131.000000,1078.000000,52209.000000,365703.000000,2537.000000,1398.000000,1072.000000,1036.190000,0.385000,100.000000,100.000000,45.790000,512.000000,-,-,78.520000,4.240000,0.029000,0.003000,0.980000,-,36.000000,-,157575.000000,757.774358,447.297138,71.143270,7.231037,2101.000000,1231.000000,233.000000,23030.000000,98.841202,1600.000000,90875.000000,1.760000,1228.000000,15.000000,1.221498,3832624.000000,1.423034
2013, 臺南市,261806.000000,260907.000000,899.000000,68359.000000,262802.000000,9663.000000,1132.000000,720.000000,717.280000,0.381000,100.000000,100.000000,43.610000,856.000000,-,-,76.670000,2.820000,0.031000,0.004000,3.090000,-,36.000000,-,603650.000000,602.734073,283.694532,275.431363,3.800784,2053.000000,4714.000000,219.000000,17993.000000,82.159817,2012.000000,108682.000000,1.850000,2155.000000,38.000000,1.763341,2571195.000000,1.365894
2013, 高雄市,427356.000000,415244.000000,12112.000000,95824.000000,410115.000000,8692.000000,1837.000000,2009.000000,1170.840000,0.421000,100.000000,100.000000,43.540000,645.000000,2.000000,0.310000,79.800000,6.220000,0.030000,0.005000,3.670000,1.000000,36.000000,2.780000,334719.000000,708.886799,286.820952,113.555840,2.236723,1874.000000,3522.000000,279.000000,149962.000000,537.498208,8063.000000,372455.000000,2.160000,2273.000000,27.000000,1.187857,4036963.000000,1.452527
