"年度","縣市","刑案發生數","刑案破獲數","嫌疑犯人數","兒童嫌疑犯人數","少年嫌疑犯人數","青年嫌疑犯人數","成年嫌疑犯人數","刑案發生率","刑案破獲率","犯罪人口率","兒童犯罪人口率","少年犯罪人口率","青年犯罪人口率","成年犯罪人口率","竊盜案發生數","竊盜案破獲數","竊盜案嫌疑犯人數","少年竊盜嫌疑犯人數","竊盜案發生率","竊盜案破獲率","竊盜犯罪人口率","少年竊盜犯罪人口率","暴力犯罪發生數","暴力犯罪破獲數","暴力犯罪嫌疑犯人數","少年暴力犯罪嫌疑犯人數","暴力犯罪發生率","暴力犯罪破獲率","暴力犯罪人口率","少年暴力犯罪人口率","家庭暴力事件通報件數","查獲經濟案件件數","經濟案件-每萬人查獲數","平均每人警政支出"
2009, 新竹市,6515.000000,5720.000000,4714.000000,6.000000,267.000000,510.000000,3931.000000,1594.940000,87.800000,1154.040000,9.545780,753.524207,1597.193949,1412.710078,3172.000000,2354.000000,768.000000,94.000000,776.540000,74.210000,188.014561,265.285676,76.000000,84.000000,109.000000,21.000000,18.610000,110.530000,26.684358,59.265949,1480.000000,160.000000,3.916970,3461.906242
2009, 嘉義市,5453.000000,4192.000000,3872.000000,5.000000,181.000000,385.000000,3301.000000,1991.400000,76.880000,1414.030000,13.521188,705.955771,1741.963215,1745.567997,2311.000000,1322.000000,678.000000,78.000000,843.960000,57.200000,247.601588,304.224034,67.000000,80.000000,84.000000,10.000000,24.470000,119.400000,30.676303,39.003081,1208.000000,188.000000,6.865649,4263.242850
2009, 金門縣,714.000000,617.000000,736.000000,1.000000,35.000000,96.000000,604.000000,800.570000,86.410000,825.240000,10.217636,640.087783,1185.331522,917.479968,96.000000,60.000000,50.000000,10.000000,107.640000,62.500000,56.062296,182.882224,18.000000,18.000000,15.000000,-,20.180000,100.000000,16.818689,-,122.000000,11.000000,1.233371,5359.230377
2009, 連江縣,42.000000,17.000000,31.000000,-,-,2.000000,29.000000,426.960000,40.480000,315.140000,-,-,262.639527,398.789879,7.000000,2.000000,2.000000,-,71.160000,28.570000,20.331402,-,1.000000,1.000000,-,-,10.170000,100.000000,-,-,15.000000,-,-,15146.996035
2010, 總計,371934.000000,296500.000000,269340.000000,472.000000,11102.000000,25213.000000,232553.000000,1607.250000,79.720000,1163.910000,17.102038,581.086782,1317.005316,1404.639285,142774.000000,92076.000000,37554.000000,4086.000000,616.980000,64.490000,162.283761,213.864222,5312.000000,4684.000000,5365.000000,700.000000,22.950000,88.180000,23.184012,36.638511,105130.000000,10321.000000,4.460059,3538.819662
2010, 臺灣地區,371322.000000,295957.000000,268690.000000,470.000000,11030.000000,25156.000000,232034.000000,1611.960000,79.700000,1166.420000,17.099882,579.310526,1320.777997,1408.122572,142663.000000,91995.000000,37466.000000,4071.000000,619.320000,64.480000,162.645090,213.814429,5304.000000,4677.000000,5358.000000,700.000000,23.030000,88.180000,23.259819,36.764947,105034.000000,10312.000000,4.476582,3527.501253
2010, 新北市,68039.000000,56535.000000,52378.000000,107.000000,1878.000000,4823.000000,45570.000000,1751.100000,83.090000,1348.030000,23.869942,599.022044,1454.636484,1632.060443,22376.000000,14164.000000,5514.000000,679.000000,575.880000,63.300000,141.911873,216.579323,968.000000,873.000000,1110.000000,128.000000,24.910000,90.190000,28.567678,40.827914,14296.000000,1272.000000,3.273702,2554.595150
2010, 臺北市,49646.000000,35658.000000,30759.000000,25.000000,1136.000000,3182.000000,26416.000000,1899.890000,71.820000,1177.110000,8.616099,580.174972,1718.843265,1360.234560,14258.000000,8833.000000,2719.000000,261.000000,545.640000,61.950000,104.052658,133.297243,526.000000,482.000000,588.000000,52.000000,20.130000,91.630000,22.502009,26.557305,12940.000000,671.000000,2.567831,4803.807738
2010, 桃園市,27234.000000,23808.000000,19075.000000,31.000000,808.000000,1721.000000,16515.000000,1368.250000,87.420000,958.340000,11.175762,438.167181,1001.108141,1217.273117,11211.000000,9192.000000,3395.000000,332.000000,563.250000,81.990000,170.566930,180.038990,484.000000,433.000000,519.000000,96.000000,24.320000,89.460000,26.074886,52.059467,10096.000000,475.000000,2.386430,2570.965640
2010, 臺中市,32078.000000,25127.000000,20164.000000,50.000000,1020.000000,2066.000000,17028.000000,1214.110000,78.330000,763.180000,14.516085,420.759099,885.604427,934.608934,17058.000000,11540.000000,4077.000000,492.000000,645.630000,67.650000,154.309656,202.954389,431.000000,390.000000,381.000000,45.000000,16.310000,90.490000,14.420402,18.562901,11522.000000,1234.000000,4.670545,3392.678902
2010, 臺南市,26866.000000,19823.000000,18688.000000,21.000000,602.000000,1686.000000,16379.000000,1433.160000,73.780000,996.910000,10.195882,402.992318,1080.838515,1201.456507,12011.000000,6124.000000,2157.000000,216.000000,640.720000,50.990000,115.064547,144.595250,465.000000,358.000000,362.000000,41.000000,24.810000,76.990000,19.310786,27.446321,6397.000000,346.000000,1.845727,3216.892137
2010, 高雄市,62919.000000,42814.000000,37023.000000,58.000000,1703.000000,3691.000000,31571.000000,2269.650000,68.050000,1335.520000,18.707294,771.081937,1648.577426,1564.937392,29104.000000,15212.000000,4899.000000,522.000000,1049.860000,52.270000,176.719808,236.350423,1099.000000,809.000000,807.000000,103.000000,39.640000,73.610000,29.110611,46.636195,17156.000000,610.000000,2.200430,3783.572886
2010, 宜蘭縣,5626.000000,4555.000000,4903.000000,4.000000,307.000000,455.000000,4137.000000,1220.240000,80.960000,1063.430000,7.618104,771.754296,1137.400477,1258.341799,1901.000000,1180.000000,850.000000,128.000000,412.310000,62.070000,184.359584,321.773778,61.000000,62.000000,85.000000,12.000000,13.230000,101.640000,18.435958,30.166292,2255.000000,93.000000,2.017111,3813.861889
2010, 新竹縣,7310.000000,6401.000000,5603.000000,13.000000,267.000000,519.000000,4804.000000,1427.880000,87.560000,1094.450000,17.054772,596.201726,1250.436689,1374.792701,2932.000000,2358.000000,860.000000,92.000000,572.710000,80.420000,167.985647,205.432804,143.000000,159.000000,137.000000,17.000000,27.930000,111.190000,26.760504,37.960410,2287.000000,96.000000,1.875189,3025.784820
2010, 苗栗縣,6496.000000,5441.000000,4888.000000,7.000000,198.000000,402.000000,4281.000000,1157.200000,83.760000,870.750000,10.312620,426.668965,823.643907,1074.913782,3022.000000,2307.000000,1477.000000,123.000000,538.340000,76.340000,263.112891,265.051933,50.000000,44.000000,91.000000,9.000000,8.910000,88.000000,16.210747,19.394044,2150.000000,182.000000,3.242149,3809.384775
2010, 彰化縣,16392.000000,15776.000000,14983.000000,27.000000,472.000000,1392.000000,13092.000000,1251.420000,96.240000,1143.850000,16.483516,432.070230,1207.604787,1420.626098,5896.000000,5003.000000,2251.000000,152.000000,450.120000,84.850000,171.848262,139.141260,185.000000,190.000000,221.000000,28.000000,14.120000,102.700000,16.871820,25.631285,4970.000000,1142.000000,8.718379,3136.954514
2010, 南投縣,7563.000000,5995.000000,5808.000000,6.000000,221.000000,469.000000,5112.000000,1430.600000,79.270000,1098.630000,10.124105,508.022620,1038.782697,1342.641474,2781.000000,1761.000000,874.000000,63.000000,526.050000,63.320000,165.324430,144.820928,86.000000,82.000000,87.000000,11.000000,16.270000,95.350000,16.456780,25.286194,2957.000000,189.000000,3.575094,4347.357221
2010, 雲林縣,7785.000000,6118.000000,6276.000000,23.000000,235.000000,479.000000,5539.000000,1080.910000,78.590000,871.400000,27.420941,426.869142,869.241727,1052.663587,3123.000000,1864.000000,1038.000000,93.000000,433.620000,59.690000,144.121829,168.931192,100.000000,92.000000,127.000000,32.000000,13.880000,92.000000,17.633403,58.126862,2984.000000,137.000000,1.902186,3200.623695
2010, 嘉義縣,6555.000000,5515.000000,5812.000000,13.000000,143.000000,467.000000,5189.000000,1201.690000,84.130000,1065.480000,22.013377,356.862109,1081.456609,1287.040551,1865.000000,1278.000000,979.000000,58.000000,341.900000,68.530000,179.474300,144.741275,83.000000,85.000000,104.000000,6.000000,15.220000,102.410000,19.065707,14.973235,1817.000000,186.000000,3.409828,3607.556253
2010, 屏東縣,14325.000000,11698.000000,11936.000000,18.000000,571.000000,1007.000000,10340.000000,1631.410000,81.660000,1359.340000,18.785516,793.017006,1390.730306,1621.084763,4937.000000,3253.000000,1966.000000,235.000000,562.250000,65.890000,223.898997,326.373024,276.000000,266.000000,322.000000,46.000000,31.430000,96.380000,36.671148,63.885783,3864.000000,291.000000,3.314070,3514.477416
2010, 臺東縣,1484.000000,1321.000000,1246.000000,9.000000,102.000000,110.000000,1025.000000,640.800000,89.020000,538.030000,33.148561,551.455681,594.610665,612.165064,654.000000,508.000000,307.000000,64.000000,282.400000,77.680000,132.564717,346.011408,43.000000,36.000000,50.000000,7.000000,18.570000,83.720000,21.590345,37.844998,1872.000000,102.000000,4.404430,6563.654814
2010, 花蓮縣,6948.000000,5513.000000,5744.000000,25.000000,399.000000,544.000000,4776.000000,2044.220000,79.350000,1689.990000,65.048266,1404.336196,1963.579924,1946.725905,2352.000000,1721.000000,1242.000000,192.000000,692.000000,73.170000,365.418252,675.770801,85.000000,82.000000,99.000000,23.000000,25.010000,96.470000,29.127542,80.951711,2390.000000,185.000000,5.443025,5465.471359
2010, 澎湖縣,1029.000000,999.000000,1383.000000,3.000000,96.000000,120.000000,1164.000000,1065.610000,97.080000,1432.210000,29.421860,1413.635694,1435.149196,1634.487116,180.000000,158.000000,157.000000,61.000000,186.400000,87.780000,162.586471,898.247681,2.000000,2.000000,8.000000,-,2.070000,100.000000,8.284661,-,251.000000,35.000000,3.624539,11842.964252
2010, 基隆市,5848.000000,5409.000000,5005.000000,20.000000,263.000000,437.000000,4285.000000,1514.130000,92.490000,1295.870000,49.188392,817.303210,1343.664484,1525.641277,1610.000000,1396.000000,765.000000,98.000000,416.850000,86.710000,198.069790,304.546443,84.000000,85.000000,98.000000,20.000000,21.750000,101.190000,25.373646,62.152335,1721.000000,184.000000,4.764032,4900.319112
2010, 新竹市,6386.000000,5676.000000,5049.000000,6.000000,323.000000,707.000000,4013.000000,1544.510000,88.880000,1221.140000,9.653286,914.224254,2190.787537,1414.480003,2796.000000,2271.000000,801.000000,99.000000,676.240000,81.220000,193.728376,280.211149,69.000000,68.000000,98.000000,17.000000,16.690000,98.550000,23.702098,48.117066,1951.000000,168.000000,4.063217,3330.488275
2010, 嘉義市,4955.000000,4053.000000,4036.000000,3.000000,185.000000,376.000000,3472.000000,1814.180000,81.800000,1477.710000,8.502558,723.773009,1702.705762,1825.456496,1745.000000,1039.000000,668.000000,93.000000,638.900000,59.540000,244.576211,363.842648,50.000000,66.000000,57.000000,7.000000,18.310000,132.000000,20.869527,27.386006,1158.000000,145.000000,5.308915,4303.702877
2010, 金門縣,559.000000,506.000000,585.000000,2.000000,71.000000,54.000000,458.000000,584.830000,90.520000,612.030000,19.602078,1202.167288,600.233424,649.848180,94.000000,70.000000,79.000000,14.000000,98.340000,74.470000,82.650248,237.047071,7.000000,6.000000,6.000000,-,7.320000,85.710000,6.277234,-,80.000000,9.000000,0.941585,5161.476615
2010, 連江縣,53.000000,37.000000,65.000000,-,1.000000,3.000000,61.000000,533.660000,69.810000,654.480000,-,150.489090,380.952381,831.685868,17.000000,11.000000,9.000000,1.000000,171.170000,64.710000,90.620752,150.489090,1.000000,1.000000,1.000000,-,10.070000,100.000000,10.068972,-,16.000000,-,-,14174.092534
2011, 總計,347674.000000,276371.000000,260356.000000,537.000000,13103.000000,26610.000000,220106.000000,1499.010000,79.490000,1122.540000,20.112006,703.512435,1376.608824,1315.797969,116831.000000,77627.000000,36278.000000,4053.000000,503.720000,66.440000,156.414395,217.609395,4190.000000,3943.000000,4929.000000,752.000000,18.070000,94.110000,21.251628,40.375590,104315.000000,10621.000000,4.579297,3492.411490
2011, 臺灣地區,347068.000000,275834.000000,259742.000000,535.000000,13067.000000,26515.000000,219625.000000,1503.570000,79.480000,1125.260000,20.123748,704.073572,1379.281286,1319.383938,116734.000000,77545.000000,36168.000000,4040.000000,505.720000,66.430000,156.687628,217.682500,4180.000000,3932.000000,4892.000000,748.000000,18.110000,94.070000,21.193206,40.303592,104136.000000,10602.000000,4.593017,3481.144697
2011, 新北市,66496.000000,53357.000000,51187.000000,134.000000,2430.000000,5133.000000,43490.000000,1702.010000,80.240000,1310.170000,30.871237,800.918914,1531.477639,1534.428497,19136.000000,12925.000000,5895.000000,732.000000,489.800000,67.540000,150.886545,241.264463,841.000000,810.000000,1078.000000,177.000000,21.530000,96.310000,27.592145,58.338538,16461.000000,1014.000000,2.595402,2588.175716
2011, 臺北市,46690.000000,33281.000000,30728.000000,32.000000,1260.000000,3298.000000,26138.000000,1772.000000,71.280000,1166.210000,11.046768,658.334727,1776.001896,1328.081236,10852.000000,7559.000000,3210.000000,311.000000,411.860000,69.660000,121.827642,162.493730,434.000000,443.000000,520.000000,55.000000,16.470000,102.070000,19.735319,28.736833,12800.000000,722.000000,2.740173,4640.233104
2011, 桃園市,23864.000000,21025.000000,17228.000000,32.000000,821.000000,1796.000000,14579.000000,1188.630000,88.100000,858.100000,11.904695,451.760407,1017.924194,1055.906019,9586.000000,7962.000000,2932.000000,270.000000,477.470000,83.060000,146.039028,148.569196,313.000000,292.000000,407.000000,75.000000,15.590000,93.290000,20.272130,41.269221,9706.000000,461.000000,2.296180,2637.712387
2011, 臺中市,29170.000000,22514.000000,19515.000000,60.000000,1129.000000,2093.000000,16233.000000,1098.100000,77.180000,734.640000,17.983590,475.838249,884.200565,878.032554,13400.000000,9373.000000,3643.000000,458.000000,504.440000,69.950000,137.140155,193.032700,342.000000,332.000000,356.000000,48.000000,12.870000,97.080000,13.401563,20.230501,10966.000000,1058.000000,3.982824,3360.216518
2011, 臺南市,26308.000000,18390.000000,16743.000000,29.000000,738.000000,1749.000000,14227.000000,1402.810000,69.900000,892.780000,14.540167,509.770603,1119.080677,1034.789120,10609.000000,5299.000000,2143.000000,206.000000,565.700000,49.950000,114.270357,142.293691,368.000000,303.000000,376.000000,38.000000,19.620000,82.340000,20.049302,26.248351,6100.000000,204.000000,1.087781,3160.812466
2011, 高雄市,59318.000000,41505.000000,36625.000000,49.000000,2117.000000,3921.000000,30538.000000,2138.370000,69.970000,1320.310000,16.392428,985.285870,1735.443366,1501.184706,24909.000000,13440.000000,4782.000000,530.000000,897.950000,53.960000,172.387906,246.670530,832.000000,746.000000,818.000000,145.000000,29.990000,89.660000,29.488354,67.485334,15436.000000,542.000000,1.953874,3604.244304
2011, 宜蘭縣,5444.000000,4699.000000,5181.000000,9.000000,308.000000,565.000000,4299.000000,1184.060000,86.320000,1126.860000,17.883400,800.800801,1394.872301,1300.833181,1449.000000,1004.000000,789.000000,121.000000,315.160000,69.290000,171.606237,314.600315,39.000000,38.000000,56.000000,8.000000,8.480000,97.440000,12.179910,20.800021,1978.000000,85.000000,1.848736,3842.431110
2011, 新竹縣,7262.000000,6219.000000,5620.000000,13.000000,391.000000,533.000000,4683.000000,1409.200000,85.640000,1090.570000,17.417751,884.575359,1246.375456,1323.907946,2490.000000,1921.000000,1097.000000,151.000000,483.190000,77.150000,212.874131,341.613502,100.000000,99.000000,123.000000,13.000000,19.410000,99.000000,23.868294,29.410434,2307.000000,142.000000,2.755527,2933.475379
2011, 苗栗縣,6305.000000,5306.000000,5128.000000,8.000000,299.000000,412.000000,4409.000000,1122.910000,84.160000,913.290000,12.156669,668.410346,836.998588,1097.516958,2463.000000,1883.000000,1278.000000,124.000000,438.660000,76.450000,227.609089,277.200277,62.000000,57.000000,87.000000,13.000000,11.040000,91.940000,15.494515,29.061319,2317.000000,144.000000,2.564609,3649.017167
2011, 彰化縣,13908.000000,13560.000000,13845.000000,23.000000,649.000000,1407.000000,11766.000000,1065.610000,97.500000,1060.790000,14.640496,609.715998,1226.309436,1269.411088,3707.000000,3241.000000,2003.000000,163.000000,284.030000,87.430000,153.467480,153.133602,122.000000,119.000000,119.000000,8.000000,9.350000,97.540000,9.117639,7.515760,5513.000000,1620.000000,12.412248,3222.440884
2011, 南投縣,7072.000000,5556.000000,5519.000000,13.000000,276.000000,489.000000,4741.000000,1347.950000,78.560000,1051.940000,23.218639,655.698759,1080.555525,1243.337158,2381.000000,1474.000000,829.000000,68.000000,453.830000,61.910000,158.010403,161.548970,81.000000,70.000000,90.000000,8.000000,15.440000,86.420000,17.154326,19.005761,2371.000000,172.000000,3.278382,4320.033013
2011, 雲林縣,7047.000000,5902.000000,6347.000000,16.000000,210.000000,474.000000,5647.000000,984.760000,83.750000,886.940000,20.080195,384.798622,866.742857,1072.223673,2104.000000,1391.000000,918.000000,68.000000,294.020000,66.110000,128.283151,124.601459,65.000000,59.000000,78.000000,10.000000,9.080000,90.770000,10.899876,18.323744,3082.000000,243.000000,3.395730,3313.176482
2011, 嘉義縣,6220.000000,5217.000000,5684.000000,10.000000,215.000000,458.000000,5001.000000,1150.580000,83.870000,1051.430000,18.116763,549.576954,1061.167748,1240.584298,1611.000000,1070.000000,891.000000,71.000000,298.000000,66.420000,164.818395,181.488203,78.000000,79.000000,88.000000,9.000000,14.430000,101.280000,16.278360,23.005547,2218.000000,184.000000,3.403657,3668.407958
2011, 屏東縣,11831.000000,9909.000000,10240.000000,36.000000,598.000000,994.000000,8612.000000,1361.420000,83.750000,1178.340000,40.096008,857.544383,1370.467393,1352.024937,3718.000000,2489.000000,1704.000000,201.000000,427.840000,66.940000,196.083170,288.238162,205.000000,193.000000,248.000000,53.000000,23.590000,94.150000,28.537926,76.003097,3671.000000,247.000000,2.842285,3295.835879
2011, 臺東縣,1467.000000,1372.000000,1496.000000,27.000000,151.000000,162.000000,1156.000000,639.270000,93.520000,651.900000,104.807562,836.843272,871.928739,691.815807,490.000000,386.000000,317.000000,55.000000,213.520000,78.780000,138.137497,304.810463,38.000000,38.000000,54.000000,3.000000,16.560000,100.000000,23.531309,16.626025,1848.000000,155.000000,6.754357,6650.636326
2011, 花蓮縣,5749.000000,4623.000000,4847.000000,21.000000,387.000000,579.000000,3860.000000,1701.790000,80.410000,1434.780000,57.205121,1408.245697,2066.897512,1571.549259,1780.000000,1341.000000,1075.000000,183.000000,526.910000,75.340000,318.215389,665.914632,53.000000,54.000000,109.000000,26.000000,15.690000,101.890000,32.265560,94.610822,2359.000000,104.000000,3.078549,5457.151188
2011, 澎湖縣,971.000000,938.000000,1101.000000,2.000000,88.000000,120.000000,891.000000,1000.640000,96.600000,1134.610000,20.433183,1326.399879,1364.256480,1240.618778,163.000000,151.000000,138.000000,39.000000,167.980000,92.640000,142.213062,587.836310,9.000000,8.000000,10.000000,-,9.270000,88.890000,10.305294,-,263.000000,26.000000,2.679377,12004.585856
2011, 基隆市,5756.000000,5361.000000,5363.000000,14.000000,280.000000,571.000000,4498.000000,1506.690000,93.140000,1403.810000,36.999841,903.750565,1739.077467,1604.268538,1429.000000,1128.000000,705.000000,101.000000,374.050000,78.940000,184.540240,325.995739,82.000000,83.000000,109.000000,15.000000,21.460000,101.220000,28.531753,48.415209,1797.000000,191.000000,4.999601,4478.514150
2011, 新竹市,6291.000000,5696.000000,5498.000000,4.000000,480.000000,734.000000,4280.000000,1506.110000,90.540000,1316.260000,6.482247,1379.092385,2239.956055,1483.962457,2147.000000,1752.000000,745.000000,119.000000,514.010000,81.600000,178.358527,341.899987,57.000000,54.000000,96.000000,37.000000,13.650000,94.740000,22.983112,106.305038,1825.000000,146.000000,3.495348,3325.543814
2011, 嘉義市,4408.000000,3646.000000,3820.000000,2.000000,169.000000,459.000000,3190.000000,1620.840000,82.710000,1404.630000,5.937890,671.140940,2059.265573,1671.859564,1362.000000,865.000000,595.000000,52.000000,500.810000,63.510000,218.783783,206.504904,36.000000,36.000000,40.000000,7.000000,13.240000,100.000000,14.708153,27.798737,1118.000000,203.000000,7.464388,4473.676082
2011, 金門縣,561.000000,499.000000,568.000000,2.000000,36.000000,93.000000,437.000000,557.520000,88.950000,564.480000,19.330208,608.467844,947.191526,586.246680,85.000000,74.000000,98.000000,13.000000,84.470000,87.060000,97.392756,219.724499,10.000000,11.000000,37.000000,4.000000,9.940000,110.000000,36.770734,67.607538,152.000000,19.000000,1.888227,4985.833329
2011, 連江縣,45.000000,38.000000,46.000000,-,-,2.000000,44.000000,448.880000,84.440000,458.850000,-,-,245.549417,596.246358,12.000000,8.000000,12.000000,-,119.700000,66.670000,119.700748,-,-,-,-,-,-,-,-,-,27.000000,-,-,14444.488778
2012, 總計,317356.000000,266512.000000,262058.000000,623.000000,15078.000000,28291.000000,218066.000000,1363.780000,83.980000,1126.140000,24.034919,822.714067,1463.709034,1289.357781,100264.000000,70369.000000,37059.000000,4368.000000,430.870000,70.180000,159.254042,238.334994,3461.000000,3355.000000,4527.000000,863.000000,14.870000,96.940000,19.453926,47.088622,115203.000000,10008.000000,4.300749,3539.613277
2012, 臺灣地區,316748.000000,265952.000000,261367.000000,614.000000,15021.000000,28218.000000,217514.000000,1368.170000,83.960000,1128.960000,23.795590,822.654236,1468.870059,1292.889633,100150.000000,70273.000000,36935.000000,4344.000000,432.590000,70.170000,159.538428,237.907596,3450.000000,3344.000000,4509.000000,859.000000,14.900000,96.930000,19.476344,47.044803,114923.000000,9996.000000,4.317710,3528.114831
2012, 新北市,62650.000000,52042.000000,50614.000000,173.000000,3130.000000,5456.000000,41855.000000,1595.010000,83.070000,1288.580000,40.937298,1054.477402,1633.332435,1456.124909,17821.000000,12504.000000,6321.000000,879.000000,453.710000,70.160000,160.926587,296.129596,830.000000,798.000000,1300.000000,340.000000,21.130000,96.140000,33.096751,114.543871,18123.000000,1101.000000,2.803040,2659.878438
2012, 臺北市,40113.000000,32989.000000,30869.000000,46.000000,1438.000000,3494.000000,25891.000000,1506.820000,82.240000,1159.570000,15.760414,762.597711,1890.927983,1296.570381,9662.000000,7746.000000,3657.000000,364.000000,362.950000,80.170000,137.372906,193.035860,381.000000,423.000000,531.000000,54.000000,14.310000,111.020000,19.946681,28.637188,12317.000000,897.000000,3.369524,4697.045975
2012, 桃園市,21495.000000,19057.000000,15339.000000,39.000000,954.000000,1826.000000,12520.000000,1063.200000,88.660000,758.710000,15.028352,528.392805,1021.649914,892.408151,9296.000000,8079.000000,3162.000000,328.000000,459.800000,86.910000,156.400474,181.669644,213.000000,191.000000,261.000000,57.000000,10.540000,89.670000,12.909717,31.570639,11111.000000,442.000000,2.186243,2688.063162
2012, 臺中市,28533.000000,22979.000000,22366.000000,66.000000,1359.000000,2691.000000,18250.000000,1066.800000,80.530000,836.220000,20.306786,579.595179,1131.470954,972.128930,10600.000000,7488.000000,3644.000000,486.000000,396.310000,70.640000,136.242456,207.272448,316.000000,310.000000,368.000000,63.000000,11.810000,98.100000,13.758843,26.868651,15155.000000,788.000000,2.946187,3445.011644
2012, 臺南市,24420.000000,18914.000000,18594.000000,27.000000,816.000000,1994.000000,15757.000000,1299.420000,77.450000,989.410000,13.872191,575.389410,1287.905700,1135.208874,8810.000000,4868.000000,2359.000000,199.000000,468.790000,55.260000,125.525295,140.321682,329.000000,315.000000,353.000000,53.000000,17.510000,95.740000,18.783565,37.372106,7090.000000,229.000000,1.218537,3208.117905
2012, 高雄市,50020.000000,36791.000000,35361.000000,66.000000,1879.000000,3737.000000,29679.000000,1801.510000,73.550000,1273.550000,22.895719,890.118453,1658.401287,1446.438075,19187.000000,10392.000000,4572.000000,497.000000,691.030000,54.160000,164.663922,235.438463,409.000000,360.000000,419.000000,62.000000,14.730000,88.020000,15.090591,29.370593,15205.000000,564.000000,2.031287,3750.520472
2012, 宜蘭縣,5347.000000,4819.000000,5367.000000,12.000000,360.000000,577.000000,4418.000000,1165.360000,90.130000,1169.720000,24.921342,963.584534,1420.080479,1327.984923,1140.000000,867.000000,724.000000,80.000000,248.460000,76.050000,157.793334,214.129897,60.000000,55.000000,87.000000,10.000000,13.080000,91.670000,18.961354,26.766237,2008.000000,99.000000,2.157671,3891.562851
2012, 新竹縣,6959.000000,6047.000000,5953.000000,34.000000,454.000000,652.000000,4813.000000,1336.170000,86.890000,1143.010000,46.321841,1032.299139,1486.395605,1338.530231,2357.000000,1882.000000,1123.000000,173.000000,452.560000,79.850000,215.622762,393.365091,59.000000,65.000000,91.000000,13.000000,11.330000,110.170000,17.472548,29.559226,2360.000000,123.000000,2.361674,2994.673753
2012, 苗栗縣,6181.000000,5286.000000,6420.000000,12.000000,477.000000,631.000000,5300.000000,1097.880000,85.520000,1140.330000,18.640487,1092.921216,1285.446545,1305.790194,2131.000000,1541.000000,1352.000000,165.000000,378.510000,72.310000,240.145082,378.054509,59.000000,51.000000,87.000000,16.000000,10.480000,86.440000,15.453123,36.659831,2451.000000,100.000000,1.776221,3720.087106
2012, 彰化縣,12764.000000,12260.000000,13596.000000,28.000000,864.000000,1334.000000,11370.000000,980.750000,96.050000,1044.680000,18.566839,822.516386,1177.675371,1219.525929,3235.000000,2660.000000,1800.000000,224.000000,248.570000,82.230000,138.306901,213.244989,136.000000,129.000000,150.000000,21.000000,10.450000,94.850000,11.525575,19.991718,5606.000000,842.000000,6.469689,3135.127763
2012, 南投縣,6513.000000,5098.000000,5217.000000,10.000000,305.000000,493.000000,4409.000000,1248.890000,78.270000,1000.380000,18.869349,744.856218,1093.938957,1152.705354,2024.000000,1237.000000,743.000000,60.000000,388.110000,61.120000,142.473224,146.529092,116.000000,109.000000,137.000000,23.000000,22.240000,93.970000,26.270298,56.169485,2485.000000,138.000000,2.646205,4145.176955
2012, 雲林縣,6386.000000,5599.000000,6099.000000,6.000000,275.000000,513.000000,5305.000000,896.570000,87.680000,856.270000,7.915672,505.477538,944.533947,1005.195563,1641.000000,1384.000000,936.000000,73.000000,230.390000,84.340000,131.410196,134.181310,55.000000,54.000000,69.000000,6.000000,7.720000,98.180000,9.687290,11.028601,3965.000000,173.000000,2.428842,3243.220476
2012, 嘉義縣,5665.000000,5109.000000,5663.000000,3.000000,275.000000,462.000000,4923.000000,1057.230000,90.190000,1056.860000,5.845389,714.712686,1079.565370,1220.867081,1501.000000,1139.000000,920.000000,92.000000,280.120000,75.880000,171.695446,239.103880,64.000000,70.000000,83.000000,21.000000,11.940000,109.380000,15.489915,54.578060,2707.000000,210.000000,3.919135,3674.008202
2012, 屏東縣,10341.000000,8982.000000,9005.000000,18.000000,557.000000,959.000000,7471.000000,1200.370000,86.860000,1045.290000,21.398003,822.219106,1326.307637,1172.260835,3288.000000,2408.000000,1573.000000,204.000000,381.670000,73.240000,182.591688,301.135902,118.000000,119.000000,170.000000,24.000000,13.700000,100.850000,19.733367,35.427753,4094.000000,184.000000,2.135847,3270.298380
2012, 臺東縣,2029.000000,1998.000000,2024.000000,7.000000,201.000000,187.000000,1629.000000,892.770000,98.470000,890.570000,28.680297,1135.240462,1008.548391,977.691352,406.000000,382.000000,247.000000,43.000000,178.640000,94.090000,108.680826,242.862387,15.000000,16.000000,21.000000,1.000000,6.600000,106.670000,9.240070,5.647962,2011.000000,93.000000,4.092031,6637.956448
2012, 花蓮縣,4980.000000,4264.000000,4700.000000,24.000000,393.000000,600.000000,3683.000000,1482.080000,85.620000,1398.750000,68.397503,1474.118530,2123.668283,1497.081443,1472.000000,1061.000000,919.000000,155.000000,438.080000,72.080000,273.500509,581.395349,55.000000,56.000000,69.000000,23.000000,16.370000,101.820000,20.534859,86.271568,2464.000000,116.000000,3.452237,5434.294404
2012, 澎湖縣,859.000000,813.000000,931.000000,2.000000,78.000000,104.000000,747.000000,876.530000,94.640000,950.000000,21.060391,1187.485727,1141.665294,1025.739610,171.000000,149.000000,137.000000,30.000000,174.490000,87.130000,139.795918,456.725280,17.000000,17.000000,21.000000,3.000000,17.350000,100.000000,21.428571,45.672528,262.000000,25.000000,2.551020,11781.438776
