"年度","縣市","歲入","歲出","經常收入","經常支出","經常收支賸餘","歲入來源別-稅課收入","歲入來源別-規費收入","歲入來源別-罰款及賠償收入","歲入來源別-補助及協助收入","歲入來源別-財產收入","歲入來源別-營業盈餘及事業收入","歲入來源別-工程受益費收入","歲入來源別-信託管理收入","歲入來源別-捐獻及贈與收入","歲入來源別-其他收入","歲入來源別結構比-稅課收入","歲入來源別結構比-規費及罰款收入","歲入來源別結構比-補助及協助收入","歲入來源別結構比-財產收入","歲入來源別結構比-營業盈餘及事業收入","歲入來源別結構比-其他收入","歲出政事別-一般政務支出","歲出政事別-經濟發展支出","歲出政事別-教育科學文化支出","歲出政事別-社會福利支出","歲出政事別-社區發展及環保支出","歲出政事別-退休撫卹支出","歲出政事別-警政支出","歲出政事別-債務支出","歲出政事別-協助及補助支出","歲出政事別-其他支出","歲出政事別結構比-一般政務支出","歲出政事別結構比-經濟發展支出","歲出政事別結構比-教育科學文化支出","歲出政事別結構比-社會福利支出","歲出政事別結構比-社區發展及環保支出","歲出政事別結構比-退休撫卹支出","歲出政事別結構比-警政支出","歲出政事別結構比-債務支出","歲出政事別結構比-協助及補助支出","歲出政事別結構比-其他支出","稅課收入-統籌分配稅收入","自籌財源","自籌財源比率","歲出財源-融資性收入","融資需求-歲入歲出差短","融資需求-債務之償還","補助及協助收入依存度","融資性收入依存度"
2004, 高雄市,106954.524000,109442.660000,106186.988000,72618.082000,33568.905000,52635.821000,2346.000000,3227.337000,39065.793000,1215.695000,1663.912000,80.142000,23.536000,106.385000,6589.900000,49.210000,5.210000,36.520000,1.140000,1.560000,6.360000,7380.662000,31447.556000,32103.429000,10259.830000,7535.614000,6698.157000,9814.737000,2152.171000,860.811000,1189.688000,6.740000,28.730000,29.330000,9.370000,6.890000,6.120000,8.970000,1.970000,0.790000,1.090000,23379.303000,44509.427000,41.620000,15888.000000,2488.135000,6397.923000,35.695215,14.517191
2004, 宜蘭縣,15551.493000,17307.278000,15379.515000,12112.484000,3267.030000,4859.011000,415.848000,439.237000,9057.409000,179.945000,14.150000,-,-,1.400000,584.490000,31.250000,5.490000,58.240000,1.160000,0.090000,3.770000,1790.377000,2806.010000,5763.988000,1536.308000,1362.573000,1860.853000,1644.170000,125.488000,369.203000,48.304000,10.350000,16.210000,33.300000,8.880000,7.870000,10.750000,9.500000,0.730000,2.130000,0.280000,2046.512000,4447.571000,28.600000,6806.419000,1755.784000,4853.898000,52.332949,39.326918
2004, 新竹縣,14717.467000,17523.451000,13735.779000,10629.919000,3105.860000,5685.975000,267.630000,365.486000,6874.455000,1082.815000,75.280000,-,-,0.101000,365.721000,38.630000,4.300000,46.710000,7.360000,0.510000,2.490000,1642.255000,3057.006000,5442.614000,3292.615000,218.456000,1667.828000,1332.785000,310.000000,385.560000,174.328000,9.370000,17.440000,31.060000,18.790000,1.250000,9.520000,7.610000,1.770000,2.200000,0.990000,2189.956000,5653.054000,38.410000,4000.000000,2805.984000,1891.361000,39.230030,22.826554
2004, 苗栗縣,15973.515000,18043.870000,15840.901000,11806.427000,4034.473000,6527.353000,204.945000,340.132000,8119.566000,148.338000,100.000000,0.655000,-,29.444000,503.080000,40.860000,3.410000,50.830000,0.930000,0.630000,3.340000,1562.836000,3089.876000,5786.710000,1878.612000,927.542000,2004.123000,1656.914000,216.301000,774.916000,146.037000,8.660000,17.120000,32.070000,10.410000,5.140000,11.110000,9.180000,1.200000,4.300000,0.810000,3134.145000,4719.803000,29.550000,3500.000000,2070.354000,2454.827000,44.999027,19.397169
2004, 彰化縣,28119.363000,28729.500000,28093.199000,24501.024000,3592.175000,12524.899000,403.223000,785.783000,13247.248000,69.471000,26.231000,-,0.689000,29.038000,1032.778000,44.540000,4.240000,47.110000,0.250000,0.090000,3.770000,2450.386000,2774.082000,12181.889000,2837.643000,340.225000,3982.308000,3704.055000,160.550000,46.730000,251.629000,8.530000,9.660000,42.400000,9.880000,1.180000,13.860000,12.890000,0.560000,0.160000,0.880000,4773.232000,10098.883000,35.920000,4325.210000,610.137000,1325.209000,46.110263,15.054944
2004, 南投縣,16403.321000,19386.607000,16374.852000,14714.402000,1660.449000,6308.945000,186.555000,393.806000,9273.798000,116.294000,21.021000,-,0.773000,1.702000,100.424000,38.460000,3.540000,56.540000,0.710000,0.130000,0.620000,2082.129000,4142.177000,5867.580000,1928.029000,353.494000,2203.787000,1950.866000,122.905000,591.618000,144.017000,10.740000,21.370000,30.270000,9.950000,1.820000,11.370000,10.060000,0.630000,3.050000,0.740000,3364.599000,3764.923000,22.950000,4500.000000,2983.286000,1588.755000,47.836107,23.211901
2004, 雲林縣,21240.035000,22847.202000,20509.967000,16627.234000,3882.733000,7224.885000,211.122000,449.132000,12202.380000,733.456000,2.800000,-,-,-,416.257000,34.020000,3.100000,57.450000,3.450000,0.020000,1.960000,1861.843000,4504.125000,7665.234000,2614.921000,211.532000,2587.729000,2109.661000,231.503000,876.571000,184.080000,8.150000,19.710000,33.550000,11.450000,0.930000,11.330000,9.230000,1.010000,3.840000,0.800000,3638.519000,5399.135000,25.420000,5534.569000,1607.166000,1824.455000,53.408641,24.224275
2004, 嘉義縣,15849.751000,17524.321000,15642.573000,14302.592000,1339.981000,5507.982000,157.609000,226.717000,9655.811000,243.370000,0.780000,-,0.169000,2.769000,54.540000,34.750000,2.430000,60.920000,1.540000,0.000000,0.360000,1883.601000,2213.355000,7024.158000,2776.408000,337.962000,342.801000,1817.805000,171.695000,824.741000,131.790000,10.750000,12.630000,40.080000,15.840000,1.930000,1.960000,10.370000,0.980000,4.710000,0.750000,3212.374000,2981.565000,18.810000,4700.000000,1674.569000,2193.196000,55.099487,26.819869
2004, 屏東縣,24544.385000,24890.815000,24534.832000,21088.128000,3446.704000,8861.811000,732.429000,459.555000,13756.672000,39.276000,86.965000,-,-,39.892000,567.783000,36.110000,4.850000,56.050000,0.160000,0.360000,2.470000,2514.415000,3642.189000,11633.688000,2634.966000,547.733000,611.362000,2619.955000,263.146000,209.000000,214.358000,10.100000,14.630000,46.740000,10.590000,2.200000,2.460000,10.520000,1.060000,0.840000,0.860000,4566.156000,6221.556000,25.350000,3379.738000,346.430000,1000.000000,55.268066,13.578254
2004, 臺東縣,10353.893000,11146.909000,10342.540000,8629.964000,1712.576000,3158.865000,143.050000,195.618000,6532.041000,21.704000,7.000000,-,-,15.516000,280.096000,30.510000,3.270000,63.090000,0.210000,0.070000,2.850000,1316.818000,2089.062000,3180.581000,1348.389000,290.167000,1259.482000,1460.509000,22.542000,-,179.355000,11.820000,18.740000,28.530000,12.100000,2.600000,11.300000,13.100000,0.200000,-,1.610000,2154.525000,1667.326000,16.100000,900.000000,793.015000,450.000000,58.599572,8.073987
2004, 花蓮縣,13237.217000,14209.197000,13197.483000,10998.548000,2198.935000,4259.592000,291.477000,354.544000,7858.343000,119.767000,5.199000,-,0.991000,1.478000,345.823000,32.180000,4.880000,59.370000,0.900000,0.040000,2.630000,1548.590000,2443.667000,4344.047000,1693.325000,830.235000,1455.776000,1701.258000,78.369000,-,113.925000,10.900000,17.200000,30.570000,11.920000,5.840000,10.250000,11.970000,0.550000,-,0.800000,2418.537000,2960.337000,22.360000,3450.000000,971.979000,2450.000000,55.304624,24.280049
2004, 澎湖縣,7388.948000,7351.112000,7203.321000,5038.365000,2164.956000,1425.804000,57.159000,48.960000,5487.243000,199.936000,14.000000,-,-,15.958000,139.885000,19.300000,1.430000,74.260000,2.710000,0.190000,2.110000,782.283000,1754.166000,1779.739000,853.592000,187.437000,544.604000,1073.238000,9.851000,314.411000,51.787000,10.640000,23.860000,24.210000,11.610000,2.550000,7.410000,14.600000,0.130000,4.280000,0.710000,1223.536000,678.168000,9.180000,-,-37.836000,27.044000,74.645074,-
2004, 基隆市,15358.696000,15779.254000,15173.820000,11302.724000,3871.096000,5451.290000,305.196000,346.992000,8124.555000,325.411000,36.321000,-,-,116.099000,652.828000,35.490000,4.240000,52.900000,2.120000,0.240000,5.010000,2384.781000,3392.904000,4227.607000,1664.418000,651.528000,1635.829000,1662.930000,42.879000,-,116.374000,15.110000,21.500000,26.790000,10.550000,4.130000,10.370000,10.540000,0.270000,-,0.740000,2113.380000,5120.759000,33.340000,1438.131000,420.558000,953.008000,51.488841,9.114062
2004, 新竹市,14194.379000,16080.942000,13824.465000,10438.737000,3385.728000,7459.397000,958.847000,521.231000,4011.824000,458.772000,415.181000,2.332000,-,3.632000,363.159000,52.550000,10.430000,28.260000,3.230000,2.920000,2.610000,1659.911000,4705.200000,4362.427000,1233.464000,1102.606000,1471.982000,1305.448000,80.160000,-,159.741000,10.320000,29.260000,27.130000,7.670000,6.860000,9.150000,8.120000,0.500000,-,0.990000,1444.623000,8737.931000,61.560000,3372.500000,1886.562000,1439.960000,24.947693,20.972030
2004, 嘉義市,9437.084000,9002.403000,9337.084000,7010.230000,2326.854000,4635.428000,288.890000,169.170000,4071.388000,169.943000,-,-,-,4.176000,98.086000,49.120000,4.850000,43.140000,1.800000,-,1.090000,1463.907000,1593.392000,2553.714000,600.947000,423.052000,1212.638000,1051.200000,33.908000,-,69.641000,16.260000,17.700000,28.370000,6.670000,4.700000,13.470000,11.680000,0.380000,-,0.770000,1268.340000,4097.356000,43.420000,547.500000,-434.681000,481.261000,45.225569,6.081710
2004, 金門縣,9023.035000,8601.346000,8999.192000,5079.638000,3919.554000,1394.087000,170.255000,28.041000,3907.694000,106.219000,464.359000,-,-,2901.000000,51.377000,15.450000,2.200000,43.310000,1.180000,5.140000,32.720000,932.248000,2747.513000,1998.089000,1300.719000,563.668000,300.826000,429.862000,-,288.881000,39.536000,10.840000,31.940000,23.230000,15.120000,6.550000,3.500000,5.000000,-,3.360000,0.460000,546.643000,4568.698000,50.630000,-,-421.689000,-,45.431192,-
2004, 連江縣,2974.772000,2885.245000,2924.517000,1455.186000,1469.331000,313.860000,21.839000,9.924000,2471.545000,60.979000,43.388000,-,-,50.000000,3.233000,10.550000,1.060000,83.080000,2.050000,1.460000,1.800000,415.805000,1472.942000,400.569000,192.037000,196.581000,8.868000,111.385000,-,77.020000,10.036000,14.410000,51.050000,13.880000,6.660000,6.810000,0.310000,3.860000,-,2.670000,0.350000,179.755000,323.471000,10.880000,-,-89.526000,-,85.661530,-
2005, 總計,738507.140000,755778.461000,728184.864000,569088.192000,159096.672000,388204.888000,25925.749000,20640.353000,236635.890000,14400.762000,30678.557000,202.966000,349.590000,3613.266000,17855.115000,52.570000,6.300000,32.040000,1.950000,4.150000,2.990000,71556.949000,142816.852000,263183.138000,86348.125000,36163.534000,56319.168000,74207.535000,14747.119000,1848.267000,8587.770000,9.470000,18.900000,34.820000,11.430000,4.780000,7.450000,9.820000,1.950000,0.240000,1.140000,156034.031000,345837.218000,46.830000,98505.969000,17271.320000,59438.419000,31.310219,13.033709
2005, 臺灣地區,726265.192000,743565.952000,715994.004000,562259.740000,153734.264000,385999.899000,25741.713000,20604.252000,230525.494000,14243.975000,30137.925000,202.966000,349.590000,645.266000,17814.109000,53.150000,6.380000,31.740000,1.960000,4.150000,2.620000,69704.787000,137706.691000,261063.725000,84956.421000,35608.854000,55895.770000,73639.138000,14747.119000,1711.235000,8532.207000,9.370000,18.520000,35.110000,11.430000,4.790000,7.520000,9.900000,1.980000,0.230000,1.150000,154892.436000,340847.261000,46.930000,98476.309000,17300.760000,59438.419000,31.002696,13.243789
2005, 新北市,81846.753000,74868.465000,80887.614000,60856.937000,20030.677000,39344.453000,3253.796000,2552.899000,19289.307000,1274.570000,12772.997000,-,-,106.397000,3252.332000,48.070000,7.100000,23.570000,1.560000,15.600000,4.100000,7086.195000,7720.546000,29889.907000,6912.134000,6436.086000,6610.635000,8658.883000,950.696000,-,603.380000,9.460000,10.310000,39.920000,9.230000,8.600000,8.830000,11.570000,1.270000,-,0.810000,10251.642000,52305.804000,63.910000,-,-6978.288000,2523.466000,25.764261,-
2005, 臺北市,158150.499000,136871.964000,157018.387000,113020.819000,43997.568000,118516.714000,11126.593000,5237.576000,5385.565000,2878.163000,14477.523000,-,315.952000,6.971000,205.438000,74.940000,10.350000,3.410000,1.820000,9.150000,0.330000,8366.954000,22717.902000,51483.151000,21759.124000,7841.179000,4005.308000,12877.280000,5876.062000,-,1945.000000,6.110000,16.600000,37.610000,15.900000,5.730000,2.930000,9.410000,4.290000,-,1.420000,54401.970000,98362.963000,62.190000,-,-21278.535000,5167.292000,3.934747,-
2005, 桃園市,37658.594000,43845.096000,37024.528000,32811.407000,4213.120000,22912.041000,1348.215000,1662.781000,10649.740000,746.353000,-,-,-,91.171000,248.291000,60.840000,8.000000,28.280000,1.980000,-,0.900000,4450.139000,5363.317000,19488.582000,3674.441000,1882.491000,3677.227000,4573.972000,389.406000,-,345.518000,10.150000,12.230000,44.450000,8.380000,4.290000,8.390000,10.430000,0.890000,-,0.790000,5808.671000,21200.182000,56.300000,6000.000000,6186.502000,5150.000000,24.289467,13.684541
2005, 臺中市,61962.418000,68295.613000,61531.461000,51304.906000,10226.554000,35147.295000,1654.338000,2345.315000,20168.626000,675.387000,12.000000,-,-,13.395000,1946.058000,56.720000,6.460000,32.550000,1.090000,0.020000,3.160000,7670.098000,12064.757000,26476.217000,5720.252000,1958.228000,5059.700000,7078.876000,440.274000,-,1827.207000,11.230000,17.670000,38.770000,8.380000,2.870000,7.410000,10.360000,0.640000,-,2.670000,8683.036000,33110.754000,53.440000,11710.904000,6333.195000,5950.000000,29.531364,17.147374
2005, 臺南市,48214.729000,53074.610000,47816.592000,41059.499000,6757.093000,25883.161000,1351.137000,1078.222000,18220.431000,608.769000,34.396000,-,-,26.020000,1012.590000,53.680000,5.040000,37.790000,1.260000,0.070000,2.160000,6572.961000,8233.154000,17457.628000,5135.000000,2509.325000,6055.374000,5769.306000,623.393000,305.207000,413.256000,12.380000,15.510000,32.890000,9.680000,4.730000,11.410000,10.870000,1.170000,0.580000,0.780000,8064.353000,21929.944000,45.480000,11072.750000,4859.881000,4512.047000,34.329844,20.862612
2005, 高雄市,120845.208000,127069.973000,118243.223000,79856.567000,38386.655000,56009.491000,2415.522000,2833.808000,47252.173000,3344.921000,2347.606000,200.340000,21.725000,104.687000,6314.931000,46.350000,4.340000,39.100000,2.770000,1.940000,5.500000,8869.951000,41714.860000,33249.228000,12964.047000,8073.788000,7316.284000,9101.404000,4342.359000,16.000000,1422.049000,6.980000,32.830000,26.170000,10.200000,6.350000,5.760000,7.160000,3.420000,0.010000,1.120000,25510.398000,48082.636000,39.790000,19800.000000,6224.764000,7056.528000,37.185947,15.581966
2005, 宜蘭縣,14499.327000,17744.575000,13423.491000,12101.743000,1321.747000,5409.139000,307.477000,398.559000,6880.115000,1083.891000,77.220000,-,-,-,342.925000,37.300000,4.870000,47.450000,7.480000,0.530000,2.370000,2097.868000,3554.646000,6018.742000,1834.284000,545.309000,1843.595000,1611.266000,164.627000,23.000000,51.234000,11.820000,20.030000,33.920000,10.340000,3.070000,10.390000,9.080000,0.930000,0.130000,0.290000,2541.322000,5077.889000,35.020000,4516.469000,3245.247000,2888.135000,38.773062,25.452675
2005, 新竹縣,13769.543000,17542.705000,12945.214000,11056.785000,1888.429000,6009.290000,281.284000,323.829000,5808.054000,875.460000,83.767000,-,-,0.011000,387.846000,43.640000,4.390000,42.180000,6.360000,0.610000,2.820000,1679.025000,2759.458000,5628.234000,3333.031000,612.042000,1777.661000,1337.315000,244.889000,-,171.046000,9.570000,15.730000,32.080000,19.000000,3.490000,10.130000,7.620000,1.400000,-,0.980000,2289.977000,5671.512000,41.190000,4800.000000,3773.162000,3025.549000,33.108087,27.361801
2005, 苗栗縣,17092.308000,18902.245000,17055.580000,12030.526000,5025.054000,6952.925000,226.374000,456.074000,9024.941000,53.667000,-,0.293000,-,39.818000,338.211000,40.680000,3.990000,52.810000,0.310000,-,2.210000,1685.056000,4313.285000,5933.065000,1952.171000,993.450000,1867.570000,1759.948000,215.923000,27.000000,154.773000,8.910000,22.820000,31.390000,10.330000,5.260000,9.880000,9.310000,1.140000,0.140000,0.820000,3420.034000,4647.332000,27.190000,5800.000000,1809.937000,3666.617000,47.745339,30.684186
2005, 彰化縣,28960.828000,30145.693000,28908.101000,24895.433000,4012.667000,13491.390000,389.347000,729.675000,13628.185000,89.625000,54.522000,-,0.290000,36.452000,541.339000,46.580000,3.860000,47.060000,0.310000,0.190000,2.000000,2589.044000,3229.422000,11912.555000,3148.434000,464.151000,3791.601000,3733.821000,199.218000,818.954000,258.489000,8.580000,10.710000,39.520000,10.440000,1.540000,12.580000,12.390000,0.660000,2.720000,0.860000,5614.327000,9718.315000,33.560000,1909.000000,1184.864000,1909.129000,45.207735,6.332580
2005, 南投縣,15032.856000,17331.055000,15032.831000,14408.219000,624.611000,6245.421000,189.952000,372.958000,7896.231000,30.799000,97.809000,-,4.605000,1.214000,193.862000,41.550000,3.740000,52.530000,0.200000,0.650000,1.330000,2026.377000,2738.003000,5730.388000,2010.316000,196.427000,2310.961000,1998.774000,153.404000,27.000000,139.402000,11.690000,15.800000,33.060000,11.600000,1.130000,13.330000,11.530000,0.890000,0.160000,0.810000,3299.087000,3837.537000,25.520000,4800.000000,2298.199000,2327.994000,45.561168,27.695948
2005, 雲林縣,21190.584000,21894.568000,19897.096000,16869.974000,3027.121000,7645.975000,205.949000,402.295000,10931.209000,1295.221000,3.500000,-,-,-,706.432000,36.080000,2.870000,51.590000,6.110000,0.020000,3.330000,2519.774000,3606.031000,7398.241000,2596.817000,509.707000,2569.744000,2097.037000,358.752000,65.000000,173.461000,11.510000,16.470000,33.790000,11.860000,2.330000,11.740000,9.580000,1.640000,0.290000,0.790000,4021.795000,6237.578000,29.430000,5933.566000,703.984000,2933.566000,49.926580,27.100631
2005, 嘉義縣,17081.195000,19124.341000,16882.558000,14827.815000,2054.743000,7128.422000,166.540000,187.953000,9202.853000,233.336000,88.310000,-,0.169000,7.523000,66.085000,41.730000,2.070000,53.880000,1.370000,0.520000,0.430000,1911.811000,4126.135000,7163.416000,2963.040000,168.686000,402.926000,1875.561000,208.814000,168.217000,135.731000,10.000000,21.570000,37.460000,15.490000,0.880000,2.110000,9.810000,1.090000,0.880000,0.710000,4746.837000,3131.503000,18.330000,5721.359000,2043.146000,3671.683000,48.121151,29.916633
2005, 屏東縣,23227.574000,24561.176000,23124.013000,21254.411000,1869.602000,8440.189000,714.726000,481.638000,12895.116000,143.728000,-,-,-,4.774000,547.400000,36.340000,5.150000,55.520000,0.620000,-,2.370000,2519.112000,3014.074000,11586.183000,2866.127000,581.835000,677.142000,2677.660000,232.733000,191.000000,215.306000,10.250000,12.270000,47.170000,11.670000,2.370000,2.760000,10.900000,0.950000,0.780000,0.880000,4376.792000,5955.665000,25.640000,4833.830000,1333.601000,2902.337000,52.502030,19.680776
2005, 臺東縣,9854.377000,10667.384000,9805.837000,8859.487000,946.349000,3333.337000,130.606000,196.868000,5997.771000,67.142000,25.000000,-,-,12.329000,91.320000,33.830000,3.320000,60.860000,0.680000,0.250000,1.060000,1563.958000,1292.139000,3255.891000,1347.835000,244.671000,1290.404000,1471.718000,42.471000,-,158.293000,14.660000,12.110000,30.520000,12.640000,2.290000,12.100000,13.800000,0.400000,-,1.480000,2313.543000,1543.062000,15.660000,1200.000000,813.006000,150.000000,56.225322,11.249243
2005, 花蓮縣,13449.213000,14368.558000,13433.083000,11557.985000,1875.098000,4711.015000,265.278000,356.561000,7488.141000,67.201000,3.025000,-,6.845000,47.006000,504.137000,35.030000,4.620000,55.680000,0.500000,0.020000,4.150000,1706.807000,2388.923000,4570.908000,1766.367000,375.965000,1566.219000,1774.898000,101.598000,-,116.867000,11.880000,16.630000,31.810000,12.290000,2.620000,10.900000,12.350000,0.710000,-,0.810000,2885.148000,3075.923000,22.870000,4900.000000,919.344000,3900.000000,52.114770,34.102239
2005, 澎湖縣,6841.398000,6965.201000,6529.900000,5244.576000,1285.323000,1509.699000,70.909000,28.684000,4701.248000,325.782000,10.000000,-,-,16.155000,178.919000,22.070000,1.460000,68.720000,4.760000,0.140000,2.850000,863.722000,1363.540000,1740.747000,902.803000,233.504000,577.199000,1147.753000,13.260000,69.856000,52.813000,12.400000,19.580000,24.990000,12.960000,3.350000,8.290000,16.480000,0.190000,1.000000,0.760000,1301.690000,838.460000,12.250000,-,123.803000,4.250000,67.496229,-
2005, 基隆市,15372.807000,16137.151000,15372.807000,11869.872000,3502.934000,5581.214000,435.590000,315.975000,8262.110000,118.911000,50.246000,-,-,124.122000,484.635000,36.310000,4.880000,53.740000,0.780000,0.330000,3.960000,2357.562000,3348.163000,4384.789000,1836.621000,650.267000,1732.177000,1655.087000,53.187000,-,119.295000,14.600000,20.750000,27.170000,11.390000,4.030000,10.730000,10.260000,0.330000,-,0.740000,2110.136000,5000.560000,32.530000,2006.000000,764.343000,478.342000,51.199310,12.430943
